"","logFC","AveExpr","t","P.Value","adj.P.Val"
"ENSG00000162654",-1.81090964633361,2.55727658113009,-2.65942400309547,0.00725740604109173,1
"ENSG00000185532",-1.87495208945204,1.97033387693525,-2.6175269588108,0.00796217404223119,1
"ENSG00000103044",1.44731392194552,1.90011422478317,2.56134299586254,0.00900868379278016,1
"ENSG00000125740",1.67899665311234,2.73926947346567,2.48563543670667,0.0106236503885563,1
"ENSG00000116852",1.72026630376967,1.81231514549575,2.48392051707406,0.0106631858996883,1
"ENSG00000187957",1.22396699330625,4.2899081966399,2.46549216825006,0.0110967533670915,1
"ENSG00000106333",-2.0555257192102,1.31640290971407,-2.45825466837982,0.0112717044699124,1
"ENSG00000283761",2.44468778486064,2.39690241189597,2.42443246695894,0.0121269305764851,1
"ENSG00000187908",1.61057686700373,1.67801884971697,2.40180400048247,0.0127246327139661,1
"ENSG00000184371",-1.29298990010486,6.76109247015793,-2.39840945546579,0.0128173245973738,1
"ENSG00000164855",2.15603676976708,1.9378085795216,2.3935290604446,0.0129524966067133,1
"ENSG00000144331",-2.30492743276153,1.45588136751619,-2.36872004055704,0.0136577933755447,1
"ENSG00000164142",2.16380583797171,1.99269492380836,2.34615227857197,0.014326543743889,1
"ENSG00000184363",1.26725945793083,5.7269642751404,2.32164746372635,0.0150875056837185,1
"ENSG00000183696",1.18587544474427,6.85866527257318,2.32097444908554,0.0151089537593299,1
"ENSG00000178038",1.54561918937751,3.65735674796864,2.31492921844356,0.0153028682990583,1
"ENSG00000169252",-1.18535172972405,4.8088792534065,-2.29428051012721,0.0159825995726047,1
"ENSG00000185352",-1.1507930540636,4.09036259111469,-2.27348967722056,0.0166949010318592,1
"ENSG00000259153",1.85677231925328,0.934614877374872,2.26875041859992,0.0168613751851787,1
"ENSG00000148346",1.17015767330839,3.66402178603561,2.23803327292239,0.017977013019057,1
"ENSG00000173281",1.49895732931125,1.79327077553383,2.21135382455525,0.019000330838789,1
"ENSG00000165929",1.69056898852972,1.27283753368838,2.17153594899834,0.020626433612541,1
"ENSG00000234648",3.44173925091695,1.69886889509132,2.17281781326552,0.020924641799557,1
"ENSG00000170161",-3.1355502580575,1.99837804704803,-2.1482345635237,0.0218492351892662,1
"ENSG00000183963",1.36548775077404,5.3940167941775,2.0811980873144,0.0247924345750518,1
"ENSG00000168143",1.18467932615809,3.03889043131887,2.01687457927947,0.0282042286789226,1
"ENSG00000160588",1.57628078755458,1.97492583469308,2.00100386977028,0.029107979856571,1
"ENSG00000167306",1.56874299054015,3.24285226380204,1.94293860571467,0.0326376391557757,1
"ENSG00000183671",-1.58579472657486,0.791472670662239,-1.92661297826848,0.0336958831615578,1
"ENSG00000167646",1.39700269148697,1.84208274781767,1.8862960591568,0.0364396624346671,1
"ENSG00000176406",1.37680189300268,2.48538436452781,1.87382354914209,0.037327262630073,1
"ENSG00000020181",-1.48474845858443,2.58628400991012,-1.8227465610445,0.0411621414852774,1
"ENSG00000011422",1.22280651748898,5.58670559467062,1.82126647949221,0.0412781916168436,1
"ENSG00000188107",1.44507414158582,1.63960679134848,1.81356233483837,0.0418868687527583,1
"ENSG00000167191",-1.49222117558447,3.3537904969419,-1.80494444187823,0.0425769457038863,1
"ENSG00000134321",-1.67633087677876,1.58999698725586,-1.78813835503402,0.0439512767815843,1
"ENSG00000223784",1.48321510378745,1.85855406186191,1.78268266660251,0.0444052575126027,1
"ENSG00000278175",-2.48476418586268,1.20799640061458,-1.7621210423242,0.0463803414393651,1
"ENSG00000154639",1.77720188357837,3.96060914118638,1.75529244450582,0.0467488093278258,1
"ENSG00000176485",-1.50855049755672,3.32449383161709,-1.75470753298606,0.0467985097780151,1
"ENSG00000266088",1.39448331491647,0.490956529541525,1.73810054868807,0.0482709929170189,1
"ENSG00000150471",-1.35168813356508,2.80687578331937,-1.73012914087836,0.0489917811559756,1
"ENSG00000165474",1.29993967973656,2.583636290848,1.7272397023621,0.0492553134026626,1
"ENSG00000119917",-1.15143986352409,4.35964791770747,-1.70078915989174,0.0517245444771927,1
"ENSG00000118242",1.36661889032228,3.7590960490469,1.62472536036267,0.0594189624081313,1
"ENSG00000141524",1.45160372608802,3.4824142161926,1.60762380735197,0.0612755494896855,1
"ENSG00000174130",1.58370790833587,1.36656637820567,1.54126352321067,0.0689450215403901,1
"ENSG00000243137",-1.35263090072314,1.51876602772191,-1.5409502444544,0.0689825990379077,1
"ENSG00000168026",-1.5444084556964,0.556700667414821,-1.54082537818765,0.0689979405510583,1
"ENSG00000198286",1.64214883298465,2.77086687066319,1.53261884084006,0.0700010576135123,1
"ENSG00000229644",1.19250625880271,4.62163715535018,1.52944107728683,0.0703908904301422,1
"ENSG00000111799",-1.26853376193172,6.35436078553422,-1.50841277709545,0.0730250659653308,1
"ENSG00000107957",1.11550560591303,5.65375048535065,1.43473172622091,0.0828980128008645,1
"ENSG00000235082",2.2585400271336,1.0091537073678,1.43600247306613,0.0833383045744599,1
"ENSG00000023171",1.4612377931426,2.93769975096468,1.42103613693307,0.0848469441781595,1
"ENSG00000253161",1.44687155915725,1.43126902350905,1.40923684623913,0.0865552826915883,1
"ENSG00000101670",1.38525313727627,2.49645058001918,1.3954635437692,0.0885841072259045,1
"ENSG00000110031",1.196740057631,5.03645327394403,1.38777477104262,0.08973309225801,1
"ENSG00000149948",1.46533715786287,4.27713128319945,1.36813350894283,0.0927223000343136,1
"ENSG00000140092",-1.33364901065236,2.99305560871965,-1.3526434038048,0.0951346271792489,1
"ENSG00000223572",1.83049361614176,0.530687053710068,1.34832222902237,0.0958911442474003,1
"ENSG00000151065",-1.35801252309867,1.61882452906373,-1.3438064589646,0.0965329605618786,1
"ENSG00000189120",1.24322144232649,1.53550282622896,1.28396499839741,0.106431005480265,1
"ENSG00000064309",-1.48157977850971,2.31521454812935,-1.26932490704104,0.108969133988493,1
"ENSG00000111801",-1.29552701410033,2.24907051587971,-1.25974798647234,0.110653184022316,1
"ENSG00000075223",-1.12482331001969,5.79395521027955,-1.25647600271325,0.111233377786302,1
"ENSG00000175040",-1.13271921773763,3.83798624497667,-1.24054895139622,0.114090944615713,1
"ENSG00000006432",1.13104169548454,4.51266996422444,1.21178575597169,0.11939287331668,1
"ENSG00000173083",-1.20147029980825,3.74500612373825,-1.20040574353036,0.121541254239647,1
"ENSG00000136197",-1.73931473234217,0.222908949497842,-1.17472867654089,0.126629628671336,1
"ENSG00000065534",-2.72486283634214,3.37642158336833,-1.18077981915099,0.134551398237086,1
"ENSG00000233327",-2.03471901814614,2.15377050812893,-1.1240286485411,0.13840195687875,1
"ENSG00000123836",1.3103902553075,3.71975734467926,1.11138747394249,0.139357220959839,1
"ENSG00000249459",1.5072676138987,1.30893683172978,1.09490598076545,0.142865927531072,1
"ENSG00000111012",1.83890852183015,1.01046199718529,1.09498540140309,0.143476398644959,1
"ENSG00000259075",-2.06575323813761,1.56640518578714,-1.09743863837857,0.144650674025229,1
"ENSG00000179832",1.15587163106631,4.40769941306956,1.07332373898859,0.147531425969968,1
"ENSG00000204802",2.00236077654216,1.36612484600729,1.07781106892183,0.148528169059769,1
"ENSG00000259040",-1.67409972386737,3.80488828460823,-1.06722209169523,0.149052101889424,1
"ENSG00000073910",-1.45346500891428,1.48556837485384,-1.06637425136392,0.14906491051765,1
"ENSG00000112559",1.23883541441768,2.72509073526819,1.06488918027223,0.149388467112356,1
"ENSG00000112182",1.60205337674276,1.43985880987863,1.04226211027261,0.154545657455611,1
"ENSG00000101104",1.21241308641959,3.37448472485144,1.02569089622164,0.15823776176249,1
"ENSG00000204580",1.2679174637295,3.53597094349656,1.0186967279604,0.159854771845265,1
"ENSG00000152784",1.37992152631643,2.54179360146582,0.990055273897129,0.166598679742281,1
"ENSG00000183628",-1.53719319318527,0.360712141700316,-0.985255781706524,0.167810752339203,1
"ENSG00000124882",1.04335682176954,7.48857922382368,0.966416284649003,0.172307770996143,1
"ENSG00000197279",1.37984997167884,1.36112839746659,0.964451904360628,0.172790752879451,1
"ENSG00000079691",1.20896582105763,3.08080228794365,0.948467676372661,0.17673226556949,1
"ENSG00000126562",2.6708459016793,2.06880144243443,1.01296802812277,0.17963951685648,1
"ENSG00000179869",1.4039339706378,2.26951448682829,0.925893728019051,0.182413740028628,1
"ENSG00000205336",1.2688270019308,3.66865965568062,0.920718005411083,0.183723038812392,1
"ENSG00000188002",2.08998544010986,2.09521269289428,0.934604417501313,0.187620765785762,1
"ENSG00000172296",-1.44863332634049,2.11323952637609,-0.899812631720226,0.189144822197921,1
"ENSG00000273812",1.18153371001521,0.97165102694573,0.891753044482468,0.191214138895032,1
"ENSG00000112812",1.1278488676862,1.77702916348877,0.87692005739288,0.195127015482174,1
"ENSG00000141469",1.22882801775173,1.05154908316067,0.872361730208608,0.196339899749519,1
"ENSG00000106089",1.10931044019357,4.25933875229504,0.863849013722336,0.198618009957228,1
"ENSG00000120885",-1.06000254949196,5.33354237862621,-0.850262129215294,0.202289274809279,1
"ENSG00000106560",-1.18985142024327,0.128539080871058,-0.84358153892406,0.204110264369189,1
"ENSG00000126860",1.12054571106891,3.95367417950444,0.832888764785565,0.207046578729562,1
"ENSG00000180730",1.17912424843746,2.68233701895101,0.828695461799419,0.208205366185243,1
"ENSG00000215788",1.29398926171893,1.07420674954074,0.813744493762047,0.212371436483399,1
"ENSG00000172927",1.33244684295381,3.81417668142267,0.803067164239114,0.215382587701239,1
"ENSG00000106034",-1.54290203858665,2.90830482121273,-0.782988694320954,0.221799192001894,1
"ENSG00000276256",-1.35832004795689,1.20392373668809,-0.769663429651973,0.22497420291835,1
"ENSG00000272894",-2.14274233122782,0.183993036004683,-0.82607261832126,0.225684721507436,1
"ENSG00000146950",1.29368878605402,1.76250573081175,0.755759431056965,0.229013442346976,1
"ENSG00000261371",1.28380038136977,0.927820709993626,0.738683378320567,0.23405924488541,1
"ENSG00000236345",1.12699589788055,1.38290775342851,0.73045131327318,0.236512197668096,1
"ENSG00000123342",-1.29309301110684,2.169310772975,-0.728794529963654,0.237013736955099,1
"ENSG00000171130",-1.28090799031217,2.49175237816174,-0.727475619057551,0.237407086460534,1
"ENSG00000226007",-2.31208366380582,0.275605166153574,-0.813872477966018,0.238497725122442,1
"ENSG00000112902",1.17239487129386,4.29030709806364,0.722307840616382,0.238956694141614,1
"ENSG00000173546",-1.06092890033307,4.19914269824188,-0.715079379984634,0.241138863535332,1
"ENSG00000157227",1.27614602949149,4.34171354951936,0.707401941326578,0.243473246462705,1
"ENSG00000162994",1.3306150062205,2.31285583578837,0.685420478170448,0.250255308403811,1
"ENSG00000163293",1.14237827293333,3.45433074272731,0.683128919996111,0.250922046480131,1
"ENSG00000275793",1.63868968482417,0.184967319066898,0.694479705116894,0.251952308782944,1
"ENSG00000136828",1.32964496550712,1.70165697643276,0.67816803884834,0.252507537676113,1
"ENSG00000101307",1.20438205347014,1.9936008696941,0.653399938737358,0.260224022900994,1
"ENSG00000150627",-1.3327504529306,0.53062996983993,-0.649409670652553,0.261569454615899,1
"ENSG00000163517",-1.56557170178521,2.75288374820138,-0.651345013928436,0.26460246924123,1
"ENSG00000132510",1.35379661899213,4.81448483686484,0.63584235255062,0.265985880088847,1
"ENSG00000176401",1.29284954727332,1.31788219517652,0.629457917458867,0.267884788251506,1
"ENSG00000133466",1.1783710741436,1.98835391717932,0.627829682009116,0.268374320346279,1
"ENSG00000176092",1.20142563961146,0.223144230799759,0.62136037358035,0.270458407219493,1
"ENSG00000231528",-1.18339769244235,1.82612697371079,-0.616044341807168,0.272176790346554,1
"ENSG00000260565",1.35199903825284,1.5345403316527,0.616690926313249,0.272202323805284,1
"ENSG00000138411",-1.29914583472761,2.75733554374513,-0.612957775326897,0.273233812807834,1
"ENSG00000142173",-1.23287670461757,4.53508830010894,-0.612053294057281,0.273474461916148,1
"ENSG00000203797",-1.19350706657119,0.553231843689459,-0.585848220648387,0.282048990132595,1
"ENSG00000154864",-1.34577123438291,0.619390212221979,-0.585506916577806,0.282497175390687,1
"ENSG00000104413",1.3720267652951,2.00165556179205,0.585499683052224,0.282760622766775,1
"ENSG00000166839",-1.22089767740571,0.548984591087138,-0.582527800734025,0.283148819622226,1
"ENSG00000198440",-1.3325338442773,0.567487167830341,-0.577334224341531,0.285143714302445,1
"ENSG00000163993",1.09402574991192,1.20334464197853,0.564727090858386,0.289061503259049,1
"ENSG00000198064",1.39507471346915,0.237099534644015,0.567826152427048,0.289221728897146,1
"ENSG00000240602",1.29862038874645,1.81278465616556,0.561545249555126,0.290269967798353,1
"ENSG00000166681",-1.14312255305846,2.73069151821733,-0.560788649698655,0.290378920970773,1
"ENSG00000204959",1.13391787182897,1.87711513184011,0.530704955862457,0.300539982362517,1
"ENSG00000273132",1.08529507892865,2.54949160552287,0.521693593170454,0.303616830234559,1
"ENSG00000157470",-1.26418520308176,0.355167360047048,-0.50776155952969,0.308537778012597,1
"ENSG00000073350",1.21732273426604,2.84043886139342,0.497657268245865,0.311920192586022,1
"ENSG00000180747",-1.13673515412088,4.20771741354301,-0.497208244786352,0.312052380700431,1
"ENSG00000178922",-1.12129019353039,2.212371156551,-0.488844821645322,0.314958325115928,1
"ENSG00000111110",-1.30762184606212,1.04126653356977,-0.487866799720821,0.316010939463121,1
"ENSG00000197943",-1.40029460729666,2.65395939577901,-0.48327190633827,0.321146916023249,1
"ENSG00000099337",1.11388329581711,2.96651527601367,0.470952286022135,0.321216523926987,1
"ENSG00000049130",-1.17074992632015,2.46767131378949,-0.470508600889831,0.321375238132772,1
"ENSG00000215146",-1.24111390420451,0.648626331674629,-0.469985327238402,0.321685518282701,1
"ENSG00000158246",-1.14736041552865,0.704333570198215,-0.463886333350054,0.323703638092074,1
"ENSG00000138030",-1.15913596452137,1.69179196428128,-0.458009359824269,0.325779468755412,1
"ENSG00000141040",-1.19159621717003,0.871204096312069,-0.456694222041753,0.326259481519394,1
"ENSG00000173535",-1.11347380406707,1.42074489108413,-0.4310938350414,0.335352592802697,1
"ENSG00000225932",1.27335315711732,-0.0906216416691783,0.43034331751677,0.336484655915023,1
"ENSG00000214189",1.18431994660389,1.82986677937513,0.421041255901002,0.338987680188983,1
"ENSG00000182389",1.06929462054228,3.7379370761393,0.410468166447757,0.342768591153518,1
"ENSG00000137486",-1.16644818846292,2.71147931640313,-0.394486836234656,0.348580452631576,1
"ENSG00000138613",-1.2082727043548,2.30809219865882,-0.388937866280551,0.350812923634479,1
"ENSG00000204839",1.17025050361342,0.672776902410091,0.380975911975493,0.353525650553091,1
"ENSG00000148700",1.25239657428919,3.03096626481885,0.383926464844317,0.353649137639805,1
"ENSG00000283293",-1.36843759241315,1.94304548745131,-0.398582157318563,0.35606362646422,1
"ENSG00000166165",-1.16282253883468,2.49508400015026,-0.366074864589966,0.358988316354609,1
"ENSG00000278266",1.01947955680492,3.59677332666482,0.360994163896392,0.36081891477648,1
"ENSG00000136378",-1.07482101996676,1.66730828616425,-0.347813964595359,0.365686367886787,1
"ENSG00000229927",1.27598818558998,0.910284753340035,0.343541673348801,0.372187039328332,1
"ENSG00000145331",1.14598933152764,3.31506211644589,0.324619358507834,0.374357109634306,1
"ENSG00000105767",1.13275289420191,2.65042441982029,0.321666989133648,0.375429595135722,1
"ENSG00000106714",1.11157572181875,2.31210261708408,0.305635256732502,0.381420087294157,1
"ENSG00000272114",2.41118479020725,0.811568753647522,0.563993337731226,0.382774482397289,1
"ENSG00000180071",-1.19419900398248,2.02821668283594,-0.304222681144461,0.383155274053581,1
"ENSG00000242193",-1.12064695797092,1.21841735918089,-0.300366058185712,0.383410657264747,1
"ENSG00000172748",-1.15167791104502,0.143337190126686,-0.294742348109178,0.385716489764878,1
"ENSG00000232725",1.29820695503556,0.153545645332378,0.313508096339475,0.390803022045626,1
"ENSG00000172379",-1.12291881998878,1.9243578638087,-0.275869232778796,0.392695294751662,1
"ENSG00000196233",1.04822598620804,5.62642912252787,0.267577391779738,0.395791413755105,1
"ENSG00000064300",1.06745668213936,1.546564196851,0.264694969363982,0.396886739550153,1
"ENSG00000102048",-1.14557964937293,0.694159033423523,-0.265543560034751,0.396951269919345,1
"ENSG00000214562",-1.13094629939615,0.801982955829877,-0.259440153425141,0.399069759099401,1
"ENSG00000277027",-1.36755909598216,0.351906279353997,-0.320572061125219,0.401439629493377,1
"ENSG00000044524",-1.05349714761066,1.59408454155849,-0.251265936724992,0.402000994138512,1
"ENSG00000274272",1.074014544386,0.388824851419695,0.249420184019306,0.402705653283593,1
"ENSG00000176658",1.05163504154819,4.15441928990646,0.246615956465069,0.403776131782794,1
"ENSG00000169429",1.01582868450911,9.06017462020944,0.245729256631415,0.404114872332425,1
"ENSG00000163009",-1.19854290294849,0.198646060381791,-0.254493471849525,0.405857386212921,1
"ENSG00000182253",-1.06460709344449,2.1822185753292,-0.232358220461259,0.409232254967672,1
"ENSG00000184500",-1.01971964593089,5.90376733499473,-0.226252103048285,0.411574610328503,1
"ENSG00000146411",1.07911847042722,0.60210402990046,0.207620886580223,0.418752196748176,1
"ENSG00000136999",-1.01966770208602,3.58663851280068,-0.205976767225981,0.419376557333096,1
"ENSG00000129521",1.02590391807195,2.9106073945643,0.204698618415241,0.419869565173837,1
"ENSG00000125954",1.06390665097312,2.09378852905399,0.200696179137122,0.42141516720996,1
"ENSG00000217801",1.02493301527017,3.40774973201347,0.199609988723314,0.421833680905429,1
"ENSG00000100490",-1.19041682094509,2.47868013365938,-0.221643226073166,0.422587619094808,1
"ENSG00000175764",1.0256592932606,4.28094802727673,0.191448727292043,0.424988107843775,1
"ENSG00000164949",1.12769657281531,2.13480285842652,0.185842265453001,0.429847048523673,1
"ENSG00000160221",1.08421504770684,0.0821360028728775,0.173167206500345,0.432230319900855,1
"ENSG00000165821",-1.06142262385597,0.921103652664712,-0.169691724674018,0.433427559069133,1
"ENSG00000128510",-1.05637914800955,1.85462908909048,-0.167722001241692,0.434189361755898,1
"ENSG00000177570",1.15631950849203,3.72396875343005,0.182923698806617,0.438077607247409,1
"ENSG00000225313",1.04240638817264,0.285559505394331,0.152005042722324,0.440302551502587,1
"ENSG00000164418",1.06338322355939,0.94226340246581,0.147051887226434,0.442279950567795,1
"ENSG00000216895",-1.1028866300858,1.67995259138938,-0.14415972383766,0.447160090695751,1
"ENSG00000187720",1.05174934688507,4.32235441820074,0.132264581025468,0.448020309276646,1
"ENSG00000129422",-1.08454158666083,2.05560010694308,-0.135904893730157,0.448065178988848,1
"ENSG00000185033",1.01424846347006,5.95682055710314,0.129797452606668,0.448968593440305,1
"ENSG00000049759",1.02386539070093,7.39633787750906,0.129464268964086,0.449098823829714,1
"ENSG00000162733",-1.06800893378481,0.26722440300893,-0.124719687370268,0.451471960989424,1
"ENSG00000227615",1.02994122978835,0.117887863748216,0.122434786138864,0.451847777138997,1
"ENSG00000106852",1.06034347144532,0.165066685419944,0.121975936406089,0.452238595874212,1
"ENSG00000104177",1.0484309432214,2.63713782299547,0.121295380328091,0.452314327777533,1
"ENSG00000274012",-1.09536721125906,3.398011578865,-0.126611978278936,0.45573431790907,1
"ENSG00000166002",1.08993402606144,1.60126670091253,0.12345963191936,0.455979928922054,1
"ENSG00000266402",1.05423423801733,0.528711730137982,0.107470231296509,0.457972977514538,1
"ENSG00000272398",1.07315061640493,2.64656090225077,0.108709795145032,0.460009959096711,1
"ENSG00000271270",-1.03128179242595,1.38910086445739,-0.0980389654030613,0.461407425266565,1
"ENSG00000150907",1.03905633329509,5.32215220463948,0.097096814285666,0.461799911772779,1
"ENSG00000134986",-1.01381799137002,3.82839834333905,-0.0947250285634312,0.462706649800668,1
"ENSG00000189157",-1.06335705593503,0.447128888682373,-0.0967556055967533,0.464278870485059,1
"ENSG00000095752",1.04474154198266,2.38639039065087,0.0885666735971264,0.465404651138241,1
"ENSG00000162614",-1.01556422909434,3.08928271882078,-0.0857947007817213,0.466213042755303,1
"ENSG00000259024",1.06122703560461,1.94535036128696,0.0888934771234257,0.468413774825543,1
"ENSG00000284543",1.10413889978687,0.464024020793344,0.115786075971595,0.468979642139256,1
"ENSG00000181035",-1.03966760882074,1.74113351552651,-0.0766954391443177,0.470148813457308,1
"ENSG00000118515",1.02355268547337,4.28382156975523,0.0747877832504541,0.470539657405258,1
"ENSG00000180089",1.02115225351148,1.4474898588802,0.073746858350473,0.470948158065654,1
"ENSG00000156711",1.02423239807911,3.11696999329735,0.0543408091313898,0.478669073927875,1
"ENSG00000029534",-1.0500091969609,1.88960524135242,-0.0662313698591428,0.480316861156172,1
"ENSG00000257122",-1.02375247618357,0.361493961904463,-0.0490674067701138,0.480863333038051,1
"ENSG00000281181",-1.03916542625655,8.94704724685858,-0.0537537372624774,0.484129473880224,1
"ENSG00000280800",-1.03912087648219,8.94698543651398,-0.0536929698403897,0.484153897030442,1
"ENSG00000280614",-1.03910976138656,8.94694633918853,-0.0536788421622366,0.48415893773259,1
"ENSG00000163694",1.28489276231695,2.01810499734788,0.198214487775217,0.485644002172668,1
"ENSG00000148219",-1.00649821151709,1.65181789940762,-0.0275238443103539,0.48914831692586,1
"ENSG00000171791",-1.00518044368934,4.06939688524776,-0.0261296555867042,0.489697850244849,1
"ENSG00000168140",-1.00408166511818,2.14856757431041,-0.0215887012391955,0.491487892158608,1
"ENSG00000168404",1.00226448052498,3.95548450018925,0.0155324230025497,0.493875553359306,1
