"","logFC","AveExpr","t","P.Value","adj.P.Val"
"ENSG00000163624",3.89638373314507,3.12512329396454,10.9620049310296,1.49861641049537e-10,1.97068057980141e-08
"ENSG00000073756",-1.96596705903173,3.4769866151788,-10.9015845082636,1.65815453191992e-10,2.15752085990128e-08
"ENSG00000136244",-2.13129104169837,3.90270747833453,-10.8837994589746,1.70842171346559e-10,2.1997709166821e-08
"ENSG00000143127",-2.86657410157702,2.21749036664937,-10.8591734556699,1.78065231380743e-10,2.26913847948182e-08
"ENSG00000069122",-1.98903804392638,6.40576651934773,-10.840443860593,1.83770573681938e-10,2.31794700130861e-08
"ENSG00000187678",-1.58432675435674,7.31446022270651,-10.8332521173283,1.86011500084222e-10,2.32251328539502e-08
"ENSG00000141469",-4.66671784324648,1.05154908316067,-10.7957462535505,1.98213464171819e-10,2.45011663062786e-08
"ENSG00000090861",-1.56191373206642,8.5726700487998,-10.660763175203,2.49190979321348e-10,3.04975217365464e-08
"ENSG00000115902",-2.73999506960541,4.87217746734144,-10.4737695634814,3.43426961244147e-10,4.1618633999401e-08
"ENSG00000085117",-1.65578411789737,6.85383071369265,-10.2840724253793,4.77433097206554e-10,5.72090011417898e-08
"ENSG00000117984",-1.52679221366246,9.4550366621195,-10.2794200668847,4.81331293483225e-10,5.72090011417898e-08
"ENSG00000049239",-1.69011752748969,5.92648477009158,-10.2597515592667,4.9818006344306e-10,5.86476548973301e-08
"ENSG00000115884",2.04189487522128,7.46061472479598,9.99794662548326,7.90944016935685e-10,9.20416787032579e-08
"ENSG00000168496",1.44415597835433,6.09745993311543,9.99385031919364,7.96736479350262e-10,9.20416787032579e-08
"ENSG00000115009",-3.4854556486233,2.28379913418356,-9.94791110272252,8.64805475032245e-10,9.89801896006813e-08
"ENSG00000132326",-2.50328466187772,4.13612241172832,-9.83080947878046,1.06696235135264e-09,1.20997446101559e-07
"ENSG00000136732",-2.35576502336291,4.64267131862754,-9.60005703697239,1.62192532219847e-09,1.78425791397895e-07
"ENSG00000151012",-1.80130996287659,8.17420706679416,-9.59558135598201,1.63525848539514e-09,1.78425791397895e-07
"ENSG00000074935",-1.84359282538708,5.11144987147555,-9.5951769595174,1.63646877869016e-09,1.78425791397895e-07
"ENSG00000006534",-1.82234110389412,4.45830116631386,-9.59378867224449,1.64063076794491e-09,1.78425791397895e-07
"ENSG00000177971",1.74138048843726,5.26227837206082,9.59215527213883,1.64554164059219e-09,1.78425791397895e-07
"ENSG00000115919",-1.90681107034533,3.17769273258873,-9.47006991990442,2.05934766277813e-09,2.21353012692178e-07
"ENSG00000145604",1.97596327154089,5.6658489027813,9.425135168825,2.23762444917374e-09,2.38442032898591e-07
"ENSG00000170485",-1.7944737148146,3.65521821519718,-9.39087373032845,2.38425653792455e-09,2.50431607164909e-07
"ENSG00000176170",1.75846138093624,3.85840900739602,9.38942803154324,2.39065849409103e-09,2.50431607164909e-07
"ENSG00000157514",-2.3906634878658,6.05496350371006,-9.35841567294205,2.53236456789326e-09,2.63046709443098e-07
"ENSG00000100297",1.86726185617235,5.78240930206807,9.22974066277174,3.21993985527882e-09,3.31680637925846e-07
"ENSG00000165029",-1.93697268600544,5.61925877952625,-9.21109430936292,3.33456960802212e-09,3.40649710121995e-07
"ENSG00000100889",-2.24221656593086,6.26191086330268,-9.10446706572474,4.07642482366867e-09,4.13022026601381e-07
"ENSG00000276043",1.58834670171673,5.81578568887905,8.9165835932855,5.82808595316172e-09,5.85698946886439e-07
"ENSG00000115602",-4.47267119240245,3.50327807599056,-8.82774811442807,6.91381197775344e-09,6.89206692395244e-07
"ENSG00000164220",-3.05713881332307,1.10683179220883,-8.81919728720673,7.02698172566295e-09,6.94884168887358e-07
"ENSG00000259207",-3.29476892942487,2.54189760221618,-8.78149144587414,7.55733483002970e-09,7.41398538365056e-07
"ENSG00000124225",1.94498392573317,5.50180702127347,8.76770732688609,7.76132842596261e-09,7.49840006309289e-07
"ENSG00000244270",-2.53139921869929,1.86893243146414,-8.76748245482824,7.76470518627854e-09,7.49840006309289e-07
"ENSG00000010295",-2.50131966158062,2.62972969074035,-8.75304957047548,7.98458203805371e-09,7.65096268002961e-07
"ENSG00000256043",-2.07447389213869,1.23899114320096,-8.7013381980671,8.82670979248567e-09,8.39284305730119e-07
"ENSG00000086061",1.46118995422267,7.15552707321127,8.60775798481616,1.05922302092912e-08,9.99469905473651e-07
"ENSG00000115541",1.59283426441811,6.43796982061066,8.57660912729768,1.12578608422975e-08,1.05423043842151e-06
"ENSG00000100867",-2.3091142992145,1.65966365492681,-8.4912974435977,1.33116215552752e-08,1.23718010559967e-06
"ENSG00000116717",-1.60029108131475,7.09538443807864,-8.3960807334851,1.60673940996834e-08,1.48215715273274e-06
"ENSG00000186193",1.80878536761367,5.80768131689261,8.3758628103827,1.67248829819213e-08,1.53137984103355e-06
"ENSG00000164181",1.77670242682128,5.10630984376955,8.35801061754768,1.73285463502924e-08,1.5749864811468e-06
"ENSG00000274180",-1.9642983450013,2.7302268176349,-8.33606210927664,1.8101711688994e-08,1.63325005976391e-06
"ENSG00000075624",1.36066445808554,11.547366805572,8.28355312532783,2.00995009791629e-08,1.80036182321328e-06
"ENSG00000210082",-1.78178421496906,11.5805115302674,-8.25657240881506,2.12133152274611e-08,1.88645891745789e-06
"ENSG00000159403",-2.83382821723919,3.35296877802741,-8.20530966396464,2.35086769888689e-08,2.07564825899578e-06
"ENSG00000104413",4.18791641937966,2.00165556179205,8.13647482891936,2.70053262752367e-08,2.36746693679575e-06
"ENSG00000170468",1.57510044763738,4.0781108571968,8.1201754563132,2.79038123009344e-08,2.4290072102243e-06
"ENSG00000105379",-1.8411293361099,4.81523763829399,-8.09894527497541,2.91266867103134e-08,2.5177270938894e-06
"ENSG00000164463",-1.92231171922315,4.67207825097508,-8.09544456514712,2.93335848729551e-08,2.51800307371249e-06
"ENSG00000125826",-1.38468042780354,7.06609812775364,-8.06362077983982,3.12854857908309e-08,2.66499141934359e-06
"ENSG00000056558",-1.51172862681457,4.32037755842238,-8.06060749023568,3.14771254125204e-08,2.66499141934359e-06
"ENSG00000249307",2.47005425044607,0.787359694362626,8.05489865659934,3.18435303303285e-08,2.6776726422666e-06
"ENSG00000105173",2.01695595326849,3.1239155913868,8.02646096510428,3.37354147354433e-08,2.81759095638388e-06
"ENSG00000134294",-1.38391438617255,9.48296364593992,-8.01455129178798,3.45618616974514e-08,2.86724276806844e-06
"ENSG00000113368",1.72579548951287,6.07071856963755,7.97561846845791,3.74123793913777e-08,3.08302947771213e-06
"ENSG00000129226",-1.39089312748422,5.42102812404749,-7.95598514884664,3.89408431801861e-08,3.18773352682305e-06
"ENSG00000132646",1.36625552504756,6.46562091123947,7.94579158512717,3.97596935076561e-08,3.23335244373775e-06
"ENSG00000226887",3.51466583848769,3.61100672649188,7.87760467167329,4.57156308803288e-08,3.69340466216826e-06
"ENSG00000074410",-2.33726413660449,6.19682553897407,-7.80679585530235,5.28786342216921e-08,4.24436881567751e-06
"ENSG00000181852",-1.71195069022101,6.2843786190323,-7.80285064300739,5.33103549299784e-08,4.25141482122234e-06
"ENSG00000229644",-1.70932399433921,4.62163715535018,-7.79598149995462,5.40707395287733e-08,4.28441289304594e-06
"ENSG00000164045",1.83646187274615,4.83953691287137,7.73211311425086,6.16996341171331e-08,4.85776546064893e-06
"ENSG00000172197",2.0112881452412,2.70965851652266,7.69008636407137,6.73178407756942e-08,5.26655588498959e-06
"ENSG00000196476",-1.98884480641336,3.06953719785212,-7.64965629686228,7.32212252712885e-08,5.69237462627923e-06
"ENSG00000165030",-1.45592632454922,4.98278700292624,-7.62132685507386,7.76737305660317e-08,6.00078114704199e-06
"ENSG00000146278",-1.56678006473429,6.12460057711622,-7.61601725262281,7.85388209390506e-08,6.02992773681742e-06
"ENSG00000234741",-1.76647313560485,8.52725750976765,-7.60602963564259,8.01931126542706e-08,6.11893250320641e-06
"ENSG00000112559",4.2515733329284,2.72509073526819,7.51511085271006,9.70316643866313e-08,7.3583337637003e-06
"ENSG00000139289",-1.20181401178148,8.42853269235234,-7.45664397512004,1.09706572291903e-07,8.26879841524522e-06
"ENSG00000130707",-1.83288383680396,7.14245520995956,-7.42763519101287,1.166302930098e-07,8.73737607208572e-06
"ENSG00000154319",-1.73092586565826,4.74703816692991,-7.38079073272313,1.28776034702424e-07,9.58916002985938e-06
"ENSG00000065911",-1.49452073486314,8.25081502922202,-7.37792187707541,1.29560930558512e-07,9.58983630319622e-06
"ENSG00000100271",-2.69964344812599,1.90276551439274,-7.3397028051472,1.40500251263434e-07,1.03376405111149e-05
"ENSG00000080031",-3.49434102926799,3.04668764018942,-7.32912643506254,1.43696812006494e-07,1.05023934053416e-05
"ENSG00000049249",-3.89883631037439,2.70237529064067,-7.32673869579506,1.4443870875399e-07,1.05023934053416e-05
"ENSG00000120885",-1.77080939526588,5.33354237862621,-7.30890020305764,1.50006501581827e-07,1.08434524330583e-05
"ENSG00000073331",-3.17110810528283,3.49528227334809,-7.26780811182168,1.63731143507466e-07,1.17667480517197e-05
"ENSG00000112984",1.58337339254752,6.25936398380407,7.20895971186527,1.85670256159781e-07,1.32196297102242e-05
"ENSG00000108932",-2.97729005824473,2.08473255471258,-7.20791555291452,1.86086527754956e-07,1.32196297102242e-05
"ENSG00000171848",1.51707342068995,7.37020261208408,7.20368006326749,1.87781151285652e-07,1.32637874916682e-05
"ENSG00000161921",2.91048640391967,1.90377083416407,7.18815320333504,1.94133890854116e-07,1.36345967320894e-05
"ENSG00000136160",-1.95216373521557,4.33875320276244,-7.18109470090289,1.97093736665859e-07,1.37642693724672e-05
"ENSG00000278291",2.42304997480917,1.65614884690674,7.12249136516186,2.23539406662204e-07,1.55234303693905e-05
"ENSG00000028137",-1.94771712921605,4.39331224320015,-7.08163180196801,2.44115989772871e-07,1.68576410591199e-05
"ENSG00000160179",-2.91767425250302,4.09024568433502,-7.0238891508112,2.76570108830874e-07,1.89926839736579e-05
"ENSG00000140044",-1.69325770058033,5.21645740816618,-7.01486158356209,2.82030455815297e-07,1.92606544990767e-05
"ENSG00000170222",-1.7254558504825,3.23719925493887,-7.00307286584827,2.89329455446355e-07,1.9650557136112e-05
"ENSG00000119950",-1.71709173205284,5.65765908967644,-6.98041765034831,3.03906653487856e-07,2.05278149932425e-05
"ENSG00000134070",-1.30976127001844,5.87906558950741,-6.95567592093499,3.20691468258822e-07,2.15438436910179e-05
"ENSG00000124191",-1.70834113110463,4.33572310046759,-6.94613959652982,3.27412738857278e-07,2.18764803514314e-05
"ENSG00000150051",-2.62153344644082,1.59222702861371,-6.91081158249637,3.53600190571052e-07,2.34992040626278e-05
"ENSG00000143369",-1.61097135467172,2.73606255176461,-6.86542670176949,3.90432497102384e-07,2.58082144207624e-05
"ENSG00000143382",-2.07405226205855,4.3434588768211,-6.84180886243437,4.11137021370324e-07,2.70322591550988e-05
"ENSG00000166780",-1.97488380371506,2.28411761592765,-6.81079616280793,4.40049452800782e-07,2.87801655347644e-05
"ENSG00000261824",-1.72878530522731,4.55256631179092,-6.78798184736204,4.62645857596977e-07,3.00987655039802e-05
"ENSG00000253616",-2.45934935529863,1.05625603594519,-6.76953918287529,4.81781659532312e-07,3.11795973480571e-05
"ENSG00000178607",-2.07900194124804,5.78187846896476,-6.76428401092738,4.87381642856735e-07,3.13777317049589e-05
"ENSG00000197279",2.70292203517298,1.36112839746659,6.75744488286311,4.94770457214912e-07,3.16883814592411e-05
"ENSG00000133639",-1.47757856641099,6.52881608392738,-6.74468657732945,5.08861454417611e-07,3.24228682374025e-05
"ENSG00000092853",1.80186685261275,4.05882008268722,6.73644769717497,5.1817967291641e-07,3.28472765995884e-05
"ENSG00000170915",-1.7220923975235,3.38454719596245,-6.68492800580326,5.80560329821153e-07,3.66138073312208e-05
"ENSG00000179750",-1.56720342057524,4.80765707510291,-6.59625873906137,7.06575413173823e-07,4.43349171687392e-05
"ENSG00000184009",1.35021120430036,10.4742292814818,6.58577009684818,7.2323394251285e-07,4.51509836535421e-05
"ENSG00000265190",1.7489261535152,4.94419796834632,6.41471457787877,1.05969114458427e-06,6.58233278301819e-05
"ENSG00000123416",1.17986520758405,10.2009672301232,6.37751744893771,1.15203587252366e-06,7.12015771013251e-05
"ENSG00000092621",-2.19859604819687,5.01511717565909,-6.37056602207679,1.17018776644728e-06,7.19636367216658e-05
"ENSG00000084764",-1.96765245950724,3.61021630251154,-6.36816107426937,1.17653563736941e-06,7.19958267996202e-05
"ENSG00000109107",-1.92926268802026,2.49698040945345,-6.35999560412028,1.19835297680078e-06,7.29696608188887e-05
"ENSG00000163734",-1.50076175303478,4.3515793042499,-6.35568009211185,1.21005056278577e-06,7.33207598362497e-05
"ENSG00000129675",-2.71523617774798,1.03212175669953,-6.33449323947087,1.26920144016533e-06,7.6529751228701e-05
"ENSG00000163683",-2.06285589525885,4.33635240816402,-6.31900990877476,1.31429154721192e-06,7.88638728887695e-05
"ENSG00000012822",-1.87583639412531,4.85508958283227,-6.28130708660017,1.43108389445541e-06,8.5457140190161e-05
"ENSG00000113645",1.59729795956609,6.64347170084457,6.25052837395942,1.53427792431402e-06,9.11788914540651e-05
"ENSG00000188191",1.7219308102619,5.07693687258829,6.23144086610395,1.60207124942917e-06,9.47521660966216e-05
"ENSG00000166741",-1.59666493507792,5.92740243793121,-6.15034813444628,1.92606309238297e-06,0.000112974918601136
"ENSG00000142156",-1.54024362287217,4.83777291231795,-6.14980147068704,1.92846111357007e-06,0.000112974918601136
"ENSG00000064300",-4.26586071013336,1.546564196851,-6.14074285175479,1.96958571648874e-06,0.000114839853969421
"ENSG00000080824",1.17496211454347,10.0208458958271,6.11081120291805,2.10762000138513e-06,0.000122311224587425
"ENSG00000137691",-2.58971134463495,1.41811315461983,-6.10291316760695,2.14593917842627e-06,0.000123953056937043
"ENSG00000224032",-1.61838317437438,5.35605302261859,-6.07689742212783,2.27726522467295e-06,0.000130926862521778
"ENSG00000125845",-1.86649103282101,2.59408051274231,-6.04884053329945,2.42813368050368e-06,0.000138954446410676
"ENSG00000087245",-2.5771107499157,4.33800547643959,-6.02838270268197,2.54455298359304e-06,0.000144945711659878
"ENSG00000087087",1.66392023937717,6.09442279418848,6.01601924394987,2.6176562467592e-06,0.000148425912230231
"ENSG00000099250",-1.53354503084816,7.78176622741529,-6.00761478867405,2.6685744059002e-06,0.000150622138042614
"ENSG00000172432",-1.41623652264668,7.08757836350386,-5.96912651198357,2.91500651788059e-06,0.000163783616216009
"ENSG00000101210",-1.60802260579215,6.68600810218609,-5.95753896320788,2.99366266933775e-06,0.000167441919708977
"ENSG00000149591",2.35846763562236,1.29536502805337,5.95137987237666,3.0363501159128e-06,0.000169064521544136
"ENSG00000135750",1.84072371703374,3.57668750820876,5.92852903001073,3.20022904407169e-06,0.000177390274501212
"ENSG00000160223",-1.80635446272816,3.43871618153533,-5.88097025408011,3.57088964238522e-06,0.000197052530667516
"ENSG00000025434",-1.76723446504533,2.94868218037255,-5.87849404864754,3.5913483397499e-06,0.000197300697011771
"ENSG00000105516",-2.39420451524328,1.67314269783055,-5.87065562138347,3.65690365689269e-06,0.000200013212844471
"ENSG00000162073",1.61032749192074,4.91937759911961,5.86523450510541,3.70295390018494e-06,0.000201639705551481
"ENSG00000112715",-1.37862756976581,8.32123971489198,-5.82937342304255,4.02286912770109e-06,0.000218099496875058
"ENSG00000128510",-2.4378225350587,1.85462908909048,-5.81958625397359,4.11498614584439e-06,0.000222119405016518
"ENSG00000096696",1.4088124594359,6.64998268489657,5.80124216506249,4.29347597997973e-06,0.000230746332993606
"ENSG00000105499",-2.46384334322419,0.55467513468202,-5.79274785415737,4.37878596901046e-06,0.000234312438800599
"ENSG00000113369",-1.80465495153497,5.78774956199099,-5.78531810122731,4.4548171398554e-06,0.000237353425283417
"ENSG00000154556",-2.46826390147278,4.03397113499542,-5.77767397403209,4.53445298576155e-06,0.000240041940887324
"ENSG00000213214",1.59354112812024,3.54798977998764,5.77524232639049,4.5600857229263e-06,0.000240041940887324
"ENSG00000119139",1.29518094938597,7.13497791905177,5.77491620656949,4.56353499785788e-06,0.000240041940887324
"ENSG00000165698",-2.36271874189606,1.99591742230767,-5.68242441522003,5.65758750167965e-06,0.00029632813181467
"ENSG00000120162",1.97249345582363,2.95020246470491,5.67611214070505,5.74136031513535e-06,0.000299447066900372
"ENSG00000139132",2.872393132746,4.13975638052014,5.59697788346653,6.90553287852688e-06,0.000358652487022986
"ENSG00000225383",-1.54039276726648,4.18182414585508,-5.59512711099666,6.93541163229962e-06,0.000358697168145839
"ENSG00000172086",-1.50425892176654,3.44942869989747,-5.57225696501056,7.31639537452574e-06,0.000376824846768803
"ENSG00000277117",-1.97754096492445,2.13614711558671,-5.56742533972886,7.39957244810807e-06,0.000379527448261676
"ENSG00000108947",-2.24857642907229,0.528812064964764,-5.50604112637303,8.54409491659396e-06,0.000436419658115777
"ENSG00000101003",1.42439701744163,4.67912878662537,5.49703958585567,8.7264685085994e-06,0.000443900729361305
"ENSG00000162407",-2.04852158658651,3.95684083581669,-5.46935316921387,9.31261815073431e-06,0.000471775708857487
