"","logFC","AveExpr","t","P.Value","adj.P.Val"
"ENSG00000188002",2.23270041458048,2.09521269289428,0.973897063592743,0.179640838269584,1
"ENSG00000259075",-1.9336953858678,1.56640518578714,-0.93153304524556,0.184949964847788,1
"ENSG00000274049",-1.94692971785795,1.0966148408518,-0.906942544394204,0.192298119318672,1
"ENSG00000136274",1.60341781340285,0.107560812894669,0.884472861253815,0.193617666728438,1
"ENSG00000111110",1.61005207684307,1.04126653356977,0.876602723870363,0.195784225483051,1
"ENSG00000110719",1.20935289972541,4.91806959675336,0.864111298238997,0.198547568787792,1
"ENSG00000118257",-1.28261089912554,4.69460687043524,-0.842248819481835,0.204475230203051,1
"ENSG00000167994",-1.42584159265835,4.2074710114436,-0.818475298647896,0.211110355033435,1
"ENSG00000009950",-1.43504835456119,0.287859816229608,-0.807705857317858,0.214156518194468,1
"ENSG00000233327",-1.77742402284248,2.15377050812893,-0.809579086588268,0.217839158367681,1
"ENSG00000158246",1.27415466448877,0.704333570198215,0.770704749570657,0.22464879575399,1
"ENSG00000176401",1.36301213301527,1.31788219517652,0.73685922874233,0.23464517359037,1
"ENSG00000150627",-1.33560040537296,0.53062996983993,-0.634066271542886,0.266489831305979,1
"ENSG00000166004",-1.31897539831252,4.68166879888575,-0.593918093947984,0.279538146005141,1
"ENSG00000140323",1.36624143621865,2.6289875622517,0.572336168306038,0.287174844057368,1
"ENSG00000206530",1.4621562422901,1.60884150167237,0.575295483264741,0.288434537933328,1
"ENSG00000130856",-1.39511377599086,4.30485797703732,-0.552904187640001,0.294505859208717,1
"ENSG00000226007",2.31258191818088,0.275605166153574,0.689129902850551,0.297242783779682,1
"ENSG00000248592",1.63800681870767,0.153056293058117,0.57684491428643,0.298213445720705,1
"ENSG00000259040",-1.33852935068403,3.80488828460823,-0.509869842557849,0.308665230337356,1
"ENSG00000145217",-1.68716399755376,-0.521780190818997,-0.545159204953764,0.318007993876864,1
"ENSG00000058866",-1.57517913106849,1.62579044769477,-0.518433057404846,0.319838229596219,1
"ENSG00000187699",1.26549559386911,0.0133934118999415,0.467910787124937,0.322605789238986,1
"ENSG00000159314",-1.29714310446911,1.60855301577415,-0.463101054590679,0.324841069916385,1
"ENSG00000119681",1.23062696936336,3.88558945076851,0.452516034225936,0.327848920758329,1
"ENSG00000106524",-1.1534776250596,4.16556754440631,-0.404294676231548,0.345006933000356,1
"ENSG00000260528",1.27439764084876,0.454159798685419,0.365297432751385,0.36238659657066,1
"ENSG00000112182",1.20277417768542,1.43985880987863,0.352896563066073,0.364275856749822,1
"ENSG00000189056",-1.24732554696458,2.14694240633505,-0.346444917694989,0.368579413835672,1
"ENSG00000170345",-1.1339189591363,3.85077394539335,-0.336579750652163,0.369865528375753,1
"ENSG00000170161",-1.44501200506383,1.99837804704803,-0.384189249121678,0.375660650662199,1
"ENSG00000145819",1.06772620112666,5.2714060660426,0.319954474575497,0.376050553501019,1
"ENSG00000173320",1.21739307693471,1.03801919328512,0.324237201778646,0.376094725015538,1
"ENSG00000254206",1.1538045208072,0.0716832191497567,0.310673446349932,0.379660008849351,1
"ENSG00000181873",1.102493904904,2.58162611778694,0.304510196026302,0.381839754589024,1
"ENSG00000169914",1.13839102006723,3.75270107319484,0.30130099180955,0.383109108533149,1
"ENSG00000223509",1.20116454444499,2.70764634804764,0.298652686373141,0.385843703605417,1
"ENSG00000110002",1.14141541555316,1.18006973837834,0.292742670501099,0.386377768152824,1
"ENSG00000169169",1.17321162489705,0.771402989701645,0.284063569504457,0.390438723013179,1
"ENSG00000065534",-1.67219135703925,3.37642158336833,-0.419898915395269,0.394175993550602,1
"ENSG00000074416",1.23218437069956,5.23556248484916,0.268408170035436,0.404115276216254,1
"ENSG00000054690",1.15509189763987,2.41852584703745,0.245027631425831,0.405688778401812,1
"ENSG00000100360",1.11029128302992,1.35073345743387,0.232616433748079,0.409239072278221,1
"ENSG00000146373",-1.06621570156869,3.92541266593061,-0.224043031000148,0.412423204815526,1
"ENSG00000198064",1.15612753395144,0.237099534644015,0.220505573053292,0.416810271470381,1
"ENSG00000236438",-1.61887015481473,1.44272452151072,-0.375480465858295,0.418858361303412,1
"ENSG00000181625",1.05868990973779,2.0891651183403,0.170306560689336,0.433186144907991,1
"ENSG00000198794",1.05172512985979,2.90916727875573,0.160042575482001,0.437174402986591,1
"ENSG00000204839",1.07344273034289,0.672776902410091,0.158506163417787,0.437870949698459,1
"ENSG00000259024",1.10949879754176,1.94535036128696,0.150929440120929,0.444872998224694,1
"ENSG00000129422",-1.08668335842029,2.05560010694308,-0.135483308863237,0.448577607045237,1
"ENSG00000275882",1.09847026069708,1.32801483191448,0.132302349280433,0.453061447196423,1
"ENSG00000196154",1.02186202788629,2.18423468181447,0.109393396059646,0.456954146873024,1
"ENSG00000162994",1.04798943387143,2.31285583578837,0.098912045021158,0.461248105198956,1
"ENSG00000101307",-1.02042788670684,1.9936008696941,-0.0816455586076683,0.46784316162299,1
"ENSG00000215788",1.02962522715628,1.07420674954074,0.0810057117141747,0.468102275155891,1
"ENSG00000075234",1.03093797758683,4.6540542850944,0.0736167639327743,0.471041317000178,1
"ENSG00000256683",-1.03168304206322,2.93737487378874,-0.0707384826196524,0.472217141819929,1
"ENSG00000156453",1.00869677924789,3.44634112890074,0.063154107415305,0.475114552075682,1
"ENSG00000173227",1.02573696253872,0.149235308792768,0.0599601844998237,0.47642694258972,1
"ENSG00000047597",-1.01672224617995,0.683754992576362,-0.0594090716159007,0.476588588836648,1
"ENSG00000156869",-1.0598442049529,2.34064653123697,-0.0721691969651515,0.482227954092754,1
"ENSG00000113790",1.01781928962135,2.97000021832501,0.0376605215381719,0.485319504107981,1
"ENSG00000145569",1.0102204681927,2.53724629358928,0.0284814133540485,0.488777699314406,1
"ENSG00000004777",-1.07400962199788,2.02550592906247,-0.0755952235850582,0.49321191215178,1
"ENSG00000186868",0.984320054841477,0.745983557172079,0,0.511914107563944,1
"ENSG00000135838",0.978307257293996,0.495438317710527,0,0.516039238656542,1
"ENSG00000137941",-0.994782251260261,3.76752364996495,0,0.516885284305037,1
"ENSG00000132821",0.991822096741494,2.85019253251716,0,0.516902192033995,1
"ENSG00000163694",-1.05312051242787,2.01810499734788,-0.0463694817418358,0.525338737470467,1
"ENSG00000196391",0.960455023651125,1.49854689756638,0,0.528947482425086,1
"ENSG00000226065",-0.970283719417903,-0.221876534366382,0,0.53077388133767,1
"ENSG00000216895",-0.956219175989107,1.67995259138938,0,0.530920582287595,1
"ENSG00000163009",-0.960602461175041,0.198646060381791,0,0.531937738586667,1
"ENSG00000277117",0.970163735576592,2.13614711558671,0,0.537704958581564,1
"ENSG00000175727",0.971746123062971,5.58610187171105,0,0.540832098845142,1
"ENSG00000128510",0.941022084220255,1.85462908909048,0,0.554455776421062,1
"ENSG00000250151",0.924103429827991,-0.0778825577384355,0,0.558287603564097,1
"ENSG00000226200",-0.907742346503432,0.596053080180268,0,0.55963276342817,1
"ENSG00000263006",-0.902084450768343,0.405858821481969,0,0.560841504319314,1
"ENSG00000243708",0.910298574844542,0.636569245878816,0,0.563410226800806,1
"ENSG00000072954",0.953255447500214,2.95455702126877,0,0.564486797253526,1
"ENSG00000175183",-0.916610106891613,3.95768504961094,0,0.566227666064742,1
"ENSG00000135205",-0.908255494272127,0.456438558381709,0,0.568344431357804,1
"ENSG00000267858",0.926129194365461,0.701184305180136,0,0.568370979046602,1
"ENSG00000130347",-0.905762588817501,3.31488845393394,0,0.570844611645845,1
"ENSG00000119242",-0.914536134336793,1.33356238069679,0,0.578651628614197,1
"ENSG00000126561",-0.94233350188433,2.5547466739914,0,0.578694013716069,1
"ENSG00000126562",1.01235748732669,2.06880144243443,0.00878741638067513,0.579962055465977,1
"ENSG00000163517",-0.879795374358892,2.75288374820138,0,0.580047016495645,1
"ENSG00000163975",0.885474013611031,3.16652090403236,0,0.580110507535153,1
"ENSG00000197647",-0.896114823826669,0.579920388330567,0,0.581810778429758,1
"ENSG00000158220",-0.901577197437879,0.150440436478538,0,0.582078332927589,1
"ENSG00000215190",-0.862894175658863,2.98175995983315,0,0.582611914677664,1
"ENSG00000157601",-0.900091641227668,2.32506529829744,0,0.582940860862979,1
"ENSG00000250251",-0.888760733337178,1.18002297505212,0,0.583459094951507,1
"ENSG00000095539",0.907032878687808,0.798067347319295,0,0.583467930351052,1
"ENSG00000163359",0.918509194707554,4.6728310071977,0,0.584135876580591,1
"ENSG00000079931",0.903725213528495,1.4854766340679,0,0.584449919024698,1
"ENSG00000276256",0.886873373559159,1.20392373668809,0,0.585933548439764,1
"ENSG00000271127",-0.91237586968645,0.487366614816613,0,0.587136140224416,1
"ENSG00000128692",0.848216215146437,0.635442522417944,0,0.590942476817615,1
"ENSG00000105383",0.922798403352985,2.29986129485626,0,0.5946075492298,1
"ENSG00000168517",0.920219557522317,1.33470138382073,0,0.594985654076924,1
"ENSG00000236493",0.915597298073146,0.204163198418666,0,0.596089886997328,1
"ENSG00000080031",0.945302155808265,3.04668764018942,0,0.598336932140034,1
"ENSG00000152942",0.884622360753588,3.27602838209827,0,0.598468921113218,1
"ENSG00000260565",0.857846953841079,1.5345403316527,0,0.600714825383722,1
"ENSG00000189157",-0.831949194556446,0.447128888682373,0,0.602607466920517,1
"ENSG00000075651",-0.944634142460588,2.27128683707368,0,0.602612028227354,1
"ENSG00000272688",0.900050569116005,-0.200875535863789,0,0.604496658071555,1
"ENSG00000197283",0.831911352830425,4.09289932276347,0,0.607508926430974,1
"ENSG00000172927",0.886825204185771,3.81417668142267,0,0.607753002798265,1
"ENSG00000284543",-0.813879971643898,0.464024020793344,0,0.608143862523463,1
"ENSG00000278903",0.860313184183782,0.65427242671793,0,0.60839888728367,1
"ENSG00000157470",-0.837525640470757,0.355167360047048,0,0.614971340238172,1
"ENSG00000282827",-0.85961298546219,0.997353974835621,0,0.615937024805987,1
"ENSG00000255624",0.876317726145645,1.10609226826071,0,0.616892996147325,1
"ENSG00000143248",0.800038996165079,1.7163577692055,0,0.618484284900394,1
"ENSG00000198130",-0.901084870949064,4.02275216312301,0,0.621534277761709,1
"ENSG00000283293",-0.794318623858733,1.94304548745131,0,0.623834764222388,1
"ENSG00000166165",-0.846998821931077,2.49508400015026,0,0.626528224279565,1
"ENSG00000225828",0.825668191101785,0.993727392748111,0,0.627226871715161,1
"ENSG00000169908",0.94325499540029,5.41358592126731,0,0.62723097519512,1
"ENSG00000181035",0.79599846171077,1.74113351552651,0,0.62726912756972,1
"ENSG00000235636",-0.779593932720848,-0.00158814905936697,0,0.627355246497446,1
"ENSG00000224165",0.778589893648622,1.00161410797759,0,0.627821832653582,1
"ENSG00000111052",-0.7878563899113,0.0804093163775654,0,0.628469307645442,1
"ENSG00000249459",0.851908771008814,1.30893683172978,0,0.628900636797594,1
"ENSG00000272398",0.785349488857085,2.64656090225077,0,0.630200943923196,1
"ENSG00000117226",0.833522348841338,3.10793500519692,0,0.630680732378757,1
"ENSG00000167604",0.835665008795371,1.7000098444369,0,0.632450687928979,1
"ENSG00000204516",-0.846903880874652,0.653068314906464,0,0.632509583245064,1
"ENSG00000162733",0.798959840926866,0.26722440300893,0,0.632611112275907,1
"ENSG00000181444",0.84157222636487,0.272426809028963,0,0.632707812586948,1
"ENSG00000105429",0.779239109733976,5.68472047969462,0,0.634381402544902,1
"ENSG00000105738",0.924383477555703,6.37872161289293,0,0.634445211902462,1
"ENSG00000180758",-0.779929760690591,4.30194758326406,0,0.63454377561638,1
"ENSG00000145331",0.842653640560733,3.31506211644589,0,0.635737118017899,1
"ENSG00000141526",0.921871396752415,6.79688961055532,0,0.638911662566409,1
"ENSG00000188266",0.86221688412298,0.595468600469502,0,0.64094859395522,1
"ENSG00000029534",-0.746378655300319,1.88960524135242,0,0.643062444990965,1
"ENSG00000128573",0.757025950926926,2.19548407483413,0,0.645909615974907,1
"ENSG00000026036",0.813820106720738,2.23726365248176,0,0.650189044622936,1
"ENSG00000182600",-0.764303694108657,0.340453767527515,0,0.650452200271032,1
"ENSG00000166147",0.768894832448778,3.06641310903927,0,0.650876855571099,1
"ENSG00000174292",-0.729583950884791,0.94394392319241,0,0.65371244142068,1
"ENSG00000006025",0.859846697159303,2.40872862519546,0,0.655472523739625,1
"ENSG00000259673",-0.752233881155923,0.954450382529607,0,0.658287776907644,1
"ENSG00000111012",0.732899086559595,1.01046199718529,0,0.659165515301526,1
"ENSG00000132141",0.859057647071394,0.150087618226418,0,0.661367043470367,1
"ENSG00000182372",0.817018201559026,1.34087860011891,0,0.664063970673114,1
"ENSG00000133056",-0.752436354126959,1.61268745027401,0,0.664070238547637,1
"ENSG00000132005",-0.720348393759403,3.72963946676003,0,0.665428737066571,1
"ENSG00000257529",0.703352309198655,0.637551697831127,0,0.665822318770329,1
"ENSG00000197943",-0.696424894832956,2.65395939577901,0,0.667095483686858,1
"ENSG00000257815",-0.825952940007214,0.0852160934943082,0,0.667408311911586,1
"ENSG00000115687",-0.702646721507699,3.09652113384436,0,0.668254664706446,1
"ENSG00000154146",-0.854906559537586,1.62518097737541,0,0.669575741826578,1
"ENSG00000152270",-0.871591921849185,2.91534293740769,0,0.670993751055441,1
"ENSG00000247121",0.806249866186984,-0.294509895142579,0,0.671374114083794,1
"ENSG00000225361",0.705572817871277,0.310419919222308,0,0.671427496196838,1
"ENSG00000123342",0.761072577088299,2.169310772975,0,0.672836488009174,1
"ENSG00000119714",0.682860884312086,1.89552916241338,0,0.676701866448803,1
"ENSG00000253982",-0.862157748147146,1.73768056499876,0,0.678923237380969,1
"ENSG00000185760",0.823523856693054,5.49589014098199,0,0.682937947864429,1
"ENSG00000121236",-0.765639747581821,1.80698050461403,0,0.683617061723156,1
"ENSG00000214562",-0.738898798471687,0.801982955829877,0,0.685691118393065,1
"ENSG00000082497",-0.729892556774174,1.12401152530565,0,0.685735164669896,1
"ENSG00000197852",0.706748235608623,0.232045939537727,0,0.686662947048929,1
"ENSG00000273590",-0.699448915305357,3.55666427173438,0,0.687034238522963,1
"ENSG00000215146",-0.731641301116882,0.648626331674629,0,0.687115975209066,1
"ENSG00000105877",-0.694695743514203,1.2639755831416,0,0.687735852263228,1
"ENSG00000211445",0.827472877399233,2.86266993313185,0,0.690444400501177,1
"ENSG00000228439",-0.802176678416487,0.554203143182553,0,0.69189107675993,1
"ENSG00000168661",0.690213841154374,1.84505624319541,0,0.695118915276546,1
"ENSG00000216775",-0.72752125952136,2.24502892022407,0,0.695447177817042,1
"ENSG00000267278",0.817897270059743,0.216810018084639,0,0.696030995110911,1
"ENSG00000116852",-0.882323482965794,1.81231514549575,0,0.696100513285489,1
"ENSG00000167703",0.721445281772774,0.976108830979908,0,0.696874450767854,1
"ENSG00000173727",-0.635340182143108,1.30843146494365,0,0.698017683594722,1
"ENSG00000140521",-0.835293126144776,6.05202426629404,0,0.698260952466132,1
"ENSG00000251322",0.634003178685436,0.582312014914854,0,0.699675166250002,1
"ENSG00000081189",-0.640966557864137,1.98780786620056,0,0.700227892252913,1
"ENSG00000232040",0.741040153654127,2.4172434564277,0,0.700646752439366,1
"ENSG00000223508",0.813724163868892,0.179177640304176,0,0.700758776346049,1
"ENSG00000175611",-0.771527606230006,1.2264822593792,0,0.702375849730473,1
"ENSG00000182378",-0.758697786423337,2.30412097078591,0,0.703742447679131,1
"ENSG00000198624",-0.838842920362252,4.49397203370488,0,0.705198564809559,1
"ENSG00000169220",-0.813802935120144,2.26084141577251,0,0.705227200567166,1
"ENSG00000103196",0.758835697286715,1.82904535276243,0,0.705347619360928,1
"ENSG00000008277",-0.633758103363865,1.44054243962122,0,0.707065275604002,1
"ENSG00000234127",-0.754923757927597,2.87952636682111,0,0.707523325772347,1
"ENSG00000127957",-0.682935972534547,1.30945515557966,0,0.70948060002669,1
"ENSG00000166780",-0.86152332465796,2.28411761592765,0,0.710487393569283,1
"ENSG00000132510",0.703806732214569,4.81448483686484,0,0.711581439168547,1
"ENSG00000267059",-0.622379224192826,3.15800786129852,0,0.71215794148892,1
"ENSG00000138030",-0.788348241875189,1.69179196428128,0,0.714107561908432,1
"ENSG00000154310",-0.869559488458951,2.74804162307452,0,0.715482543705771,1
"ENSG00000164597",-0.784071976352686,1.58740364305038,0,0.71577060727163,1
"ENSG00000104976",0.825022768718497,4.85442673077375,0,0.715906010783154,1
"ENSG00000256028",0.707857770222691,-0.0920133684941057,0,0.717787179465736,1
"ENSG00000169282",0.740417958393043,0.735770872171109,0,0.719590159827452,1
"ENSG00000107902",-0.740363358282298,2.26773409489973,0,0.721650746201366,1
"ENSG00000106034",0.583071585884723,2.90830482121273,0,0.722434336713288,1
"ENSG00000107551",0.614101936315505,1.7242922482152,0,0.722441303956347,1
"ENSG00000134508",0.71911509957628,3.71354058065382,0,0.72254467785387,1
"ENSG00000175274",-0.580898751901515,0.348174092812636,0,0.723761612630757,1
"ENSG00000096968",-0.755433492322549,2.76066827494594,0,0.724227694845103,1
"ENSG00000134245",0.729668224190766,0.420222326380175,0,0.724275530854488,1
"ENSG00000156136",-0.790220357469889,5.36551794697032,0,0.725457054476319,1
"ENSG00000174586",0.717261652682979,0.393007276371177,0,0.725916363825682,1
"ENSG00000188611",-0.663129170135393,2.91341869997028,0,0.727490636952065,1
"ENSG00000247400",0.694552507118262,0.972817626601185,0,0.72969280477219,1
"ENSG00000250644",0.631960559761254,0.822061096877412,0,0.731421477406853,1
"ENSG00000168026",-0.753136020327871,0.556700667414821,0,0.734431590826552,1
"ENSG00000162591",-0.776459198020872,2.32611939000127,0,0.734807331715821,1
"ENSG00000261796",0.712280025971586,4.10477588113455,0,0.737087268436678,1
"ENSG00000275400",-0.629944750478184,0.470710038579556,0,0.738056882415446,1
"ENSG00000156103",0.595933664248455,1.2569185577258,0,0.738810616209079,1
"ENSG00000160221",0.685745505535331,0.0821360028728775,0,0.738885063304451,1
"ENSG00000162194",0.603134426651508,1.55147464004443,0,0.739688115533277,1
"ENSG00000198440",0.600117240139913,0.567487167830341,0,0.739820854682254,1
"ENSG00000003987",0.779942934677317,0.815172400957433,0,0.740362883155933,1
"ENSG00000242288",0.545442817879738,0.54669266561839,0,0.740589867657701,1
"ENSG00000204564",0.76669609816663,2.07280012856072,0,0.74236406094457,1
"ENSG00000067992",-0.560694477735287,0.717310857134364,0,0.744263716598849,1
"ENSG00000232725",0.535306598352719,0.153545645332378,0,0.74568369560783,1
"ENSG00000186076",-0.573141432618813,1.01518638620761,0,0.746515423603469,1
"ENSG00000115266",0.76185768697498,0.903043039590935,0,0.748690621047442,1
"ENSG00000023171",0.787060989753084,2.93769975096468,0,0.749624287542818,1
"ENSG00000181982",-0.724999819704123,1.16202613280187,0,0.750097728782316,1
"ENSG00000154864",-0.57507304917366,0.619390212221979,0,0.752554486364761,1
"ENSG00000176909",0.805932853840627,-0.0264960049673384,0,0.753012517472496,1
"ENSG00000099889",-0.756265078300717,1.82346766524148,0,0.75332378429016,1
"ENSG00000238009",0.69647422252031,0.908773781621446,0,0.754545458858679,1
"ENSG00000145536",0.919422481103473,2.38261900511257,0,0.755296278327004,1
"ENSG00000241506",0.51402253672474,2.89830543577259,0,0.75582572976592,1
"ENSG00000152457",0.682355752622673,3.88275850127121,0,0.756255865320306,1
"ENSG00000182134",0.729935754775359,2.24530158406091,0,0.756991925027777,1
"ENSG00000272870",-0.605760987021711,0.943959672336376,0,0.757309570681142,1
"ENSG00000169126",-0.673411475283419,2.28248423179202,0,0.758187062579675,1
"ENSG00000258529",-0.540627487774047,0.16701777268391,0,0.759813842650987,1
"ENSG00000146094",-0.674051313811793,0.57263919151353,0,0.759967505483067,1
"ENSG00000136231",0.768225490360025,3.36755942722231,0,0.760968651515942,1
"ENSG00000139173",-0.714217609040916,1.14635216768957,0,0.76292633332643,1
"ENSG00000262633",-0.716709391639698,2.01176656261955,0,0.763434418233112,1
"ENSG00000272333",-0.56398348240186,5.93521190381501,0,0.764377724242745,1
"ENSG00000177842",0.620282590921453,1.10102082425305,0,0.764664404533754,1
"ENSG00000138686",-0.597794503049297,4.74586676509046,0,0.766141283822846,1
"ENSG00000251474",-0.727087704405246,2.05724593163997,0,0.767584315567591,1
"ENSG00000172062",-0.712639646286427,3.157704905366,0,0.76768284886172,1
"ENSG00000101695",-0.794859355566491,2.51787886809427,0,0.770430828988979,1
"ENSG00000239704",-0.485070018946332,1.27150128264402,0,0.77142534580792,1
"ENSG00000227195",-0.47740298513753,1.21528569164402,0,0.773313373439411,1
"ENSG00000100490",-0.476965786015178,2.47868013365938,0,0.773538021547599,1
"ENSG00000164136",-0.486725614813476,1.69688201267145,0,0.773617837471635,1
"ENSG00000054983",0.632625070270556,4.00527078695748,0,0.773738160633054,1
"ENSG00000153094",-0.700110635689881,3.96517091641674,0,0.774670181202002,1
"ENSG00000176058",0.479628884004977,4.37558300290899,0,0.775383164079663,1
"ENSG00000116698",0.768783277426063,7.09303587384192,0,0.775763940943919,1
"ENSG00000108187",-0.744607157265518,0.923185365151623,0,0.775918893306766,1
"ENSG00000271936",-0.71736704230507,0.743437344193382,0,0.776519285323041,1
"ENSG00000148700",0.538339624524902,3.03096626481885,0,0.77676721387901,1
"ENSG00000175600",-0.70711712372423,0.708470072983191,0,0.777525945318595,1
"ENSG00000084731",-0.561423757480151,3.23289877507635,0,0.777780054984761,1
"ENSG00000083097",0.692285758808973,3.31382311422341,0,0.778409398400285,1
"ENSG00000204427",0.486411534148998,0.636943790522455,0,0.778605364056151,1
"ENSG00000144134",0.694863069950079,1.23426397990194,0,0.779591719219738,1
"ENSG00000265763",0.814359650957801,1.39289629047309,0,0.779770537684939,1
"ENSG00000117791",0.70037139642486,3.14082064750089,0,0.779790814152954,1
"ENSG00000185670",0.653708800499022,1.59170266722182,0,0.780433680162555,1
"ENSG00000158987",-0.68270943700947,5.52546541322563,0,0.781250121457613,1
"ENSG00000075213",-0.525965458741395,4.16578502110437,0,0.781387543061556,1
"ENSG00000131848",0.559980932790123,1.19025531933336,0,0.781918543252765,1
"ENSG00000254473",0.697366478100213,0.0126871032614907,0,0.78282848981683,1
"ENSG00000275793",-0.458007727563865,0.184967319066898,0,0.783818550346797,1
"ENSG00000070182",0.729363779465352,0.444202530028835,0,0.783993669272033,1
"ENSG00000274012",0.45542206006852,3.398011578865,0,0.784045182978603,1
"ENSG00000102780",-0.684297360639997,5.3750782599984,0,0.784484496320137,1
"ENSG00000176700",0.757525424018529,1.07893298266899,0,0.784577387510343,1
"ENSG00000171130",-0.661334401503271,2.49175237816174,0,0.785852740448916,1
"ENSG00000099785",0.773025267677158,3.09463233126009,0,0.786301747780919,1
"ENSG00000138696",-0.819280026239672,2.5602452727353,0,0.786938674872511,1
"ENSG00000116127",-0.638842237612772,5.25616623758492,0,0.787303954954512,1
"ENSG00000175711",0.761609929336736,3.0623806307023,0,0.789275241570746,1
"ENSG00000151006",0.637356216380109,0.539179651909835,0,0.789953209184723,1
"ENSG00000178386",-0.56718662178021,1.08641460979476,0,0.79070215025305,1
"ENSG00000186812",0.726224688816392,3.87944280574257,0,0.791278510701287,1
"ENSG00000095397",0.691951515286561,2.45212517365412,0,0.791771667429982,1
"ENSG00000213626",-0.765929402150873,1.62026881003239,0,0.791982929499988,1
"ENSG00000260276",0.660201424299439,0.733627391971892,0,0.792913210150841,1
"ENSG00000177570",-0.469015896222962,3.72396875343005,0,0.793402350289752,1
"ENSG00000243789",-0.67372392541513,2.28454077181659,0,0.793897537936379,1
"ENSG00000229227",-0.497933947838148,-0.0372463969771267,0,0.79452783704649,1
"ENSG00000167232",-0.489707738195237,1.84731425798597,0,0.795449788762657,1
"ENSG00000129173",-0.767811191216648,2.79274734830237,0,0.796173893535664,1
"ENSG00000164949",-0.513269497563556,2.13480285842652,0,0.796543536273026,1
"ENSG00000258429",0.593228111102122,1.31667303783718,0,0.79686389376316,1
"ENSG00000139190",0.706061686012199,0.912372425938049,0,0.797814474541174,1
"ENSG00000237491",-0.557669215284687,0.145164038150815,0,0.798638268452967,1
"ENSG00000172748",-0.534951837212027,0.143337190126686,0,0.799034178461903,1
"ENSG00000255284",-0.488803441930647,0.139345529302093,0,0.79954315917757,1
"ENSG00000106976",-0.421773420970264,3.07373514203547,0,0.800885388283561,1
"ENSG00000075399",-0.423165133918149,2.84523108832521,0,0.801175581348568,1
"ENSG00000116106",-0.646860887163574,2.98836956121086,0,0.801231925748059,1
"ENSG00000260537",0.662939032934147,2.64628398711259,0,0.801889097069834,1
"ENSG00000127995",-0.711441263290921,3.62949364675257,0,0.802050927841622,1
"ENSG00000103034",0.420221544601208,0.29874855221848,0,0.802618132555913,1
"ENSG00000240370",-0.73956063351645,0.951812920590321,0,0.802726743219713,1
"ENSG00000185133",0.658655235027871,0.928756081894788,0,0.803958751327338,1
"ENSG00000204764",0.636056232064033,2.34358719805258,0,0.804215118062819,1
"ENSG00000198908",0.423526176506664,1.66432236181103,0,0.804302135906865,1
"ENSG00000226380",-0.589521660691742,1.48773994928829,0,0.805317981223389,1
"ENSG00000261884",0.452670130931117,0.566488484255398,0,0.806234814199668,1
