"","logFC","AveExpr","t","P.Value","adj.P.Val"
"ENSG00000259877",-1.33195371703597,1.12326720268782,-2.18263567289237,0.0201608756098326,1
"ENSG00000114473",-1.40704175361638,2.65531814186002,-2.17163562669587,0.0206221957756801,1
"ENSG00000100077",1.62042286071769,3.79227475466887,2.14641325839291,0.0217163051210105,1
"ENSG00000281991",1.24048239832723,2.61138154927242,2.13533158665193,0.0222134007585477,1
"ENSG00000164045",1.2456284417955,4.83953691287137,2.13397709170776,0.0222748603991094,1
"ENSG00000223572",2.58567338021781,0.530687053710068,2.10840776711315,0.0235136139133196,1
"ENSG00000131979",1.42151879029051,4.51737105044099,2.10462597540391,0.0236449128603082,1
"ENSG00000243701",-1.41886756260308,3.24075346370129,-2.09122892957023,0.0242951229919365,1
"ENSG00000135315",-1.50213394178603,2.90651472435735,-2.08985499902641,0.0243627062650932,1
"ENSG00000160179",-1.51202800649613,4.09024568433502,-2.08187515192772,0.0247585818804668,1
"ENSG00000079150",-1.45687294257276,3.685339469044,-2.07855240883429,0.0249251174857044,1
"ENSG00000225932",2.39416858603642,-0.0906216416691783,2.07059699292473,0.0253536172245174,1
"ENSG00000129514",1.49205173771909,0.846478767280645,2.06848072362697,0.025436071098723,1
"ENSG00000154229",-1.12623162724932,7.11463425626874,-2.06594549675542,0.025566158034248,1
"ENSG00000159388",1.64908201488833,2.20367601248232,2.05428119912247,0.0261724063615948,1
"ENSG00000123358",1.3997410488574,3.27953195851725,2.04434473888567,0.0266989371790866,1
"ENSG00000259086",2.12729651628022,0.710003760335348,2.04406257489665,0.0267198430446084,1
"ENSG00000169116",1.20914065839216,2.49757880354087,2.04194051235541,0.0268277555438215,1
"ENSG00000134874",-1.71857466816173,3.90655190593325,-2.03939740000452,0.0269646836599508,1
"ENSG00000025434",-1.25011018296796,2.94868218037255,-2.01681683567359,0.0282074710163368,1
"ENSG00000171522",1.96960168572071,2.97668267012785,2.0128857490015,0.0284308498556345,1
"ENSG00000170873",-1.56566360042359,5.12808512409212,-2.00094779599595,0.029111216890887,1
"ENSG00000197557",-1.40242132375998,1.69648056972007,-1.98551053985318,0.0300149860652753,1
"ENSG00000166741",-1.18568039301298,5.92740243793121,-1.97375253528387,0.0307199832233581,1
"ENSG00000092470",-1.29393383300569,4.20642526816372,-1.94717866237837,0.0323676327494605,1
"ENSG00000249992",-1.17317836211589,3.91660548997123,-1.92693486230536,0.033674716595133,1
"ENSG00000104450",1.35242625302698,3.54974473256655,1.91549823798108,0.03443352564839,1
"ENSG00000110852",-1.43613591351665,1.10193891375153,-1.91216528798679,0.034657476678076,1
"ENSG00000183723",1.14508851209931,5.97042802766744,1.91148166648879,0.034703568976332,1
"ENSG00000026036",-1.49893086430021,2.23726365248176,-1.88762131782146,0.0363464485103279,1
"ENSG00000182378",2.20733730402722,2.30412097078591,1.87308420061863,0.0374104618731106,1
"ENSG00000168389",1.32477069795927,3.86001896652882,1.87061553978549,0.0375585949777811,1
"ENSG00000235374",-2.24000741704385,0.43199092397343,-1.85445326360976,0.038784211570711,1
"ENSG00000248592",-2.84021737601129,0.153056293058117,-1.84766387906958,0.0396954418817047,1
"ENSG00000232725",-3.1230439431266,0.153545645332378,-1.84536284919244,0.0402773245664771,1
"ENSG00000235636",2.42325613046715,-0.00158814905936697,1.81940835935274,0.0415511384941895,1
"ENSG00000108342",-1.20028203810543,5.81991882814152,-1.8131435804937,0.0419201740207601,1
"ENSG00000168811",1.32349751657303,1.3551677946389,1.8025709763601,0.042768716642808,1
"ENSG00000257219",1.150414454066,2.18267137306411,1.7861850858105,0.0441131898175115,1
"ENSG00000041353",-1.44973897541664,4.81201383831317,-1.78022161754692,0.0446114769327807,1
"ENSG00000111907",1.31920644907948,3.39533634531428,1.77854353949389,0.0447525620226372,1
"ENSG00000204789",1.26480138958333,1.75229947110395,1.74847494792824,0.0473465419049534,1
"ENSG00000106688",-1.51988377886329,2.73640324106725,-1.72776479125435,0.0492073493107979,1
"ENSG00000188107",1.39464012909246,1.63960679134848,1.7185348337697,0.0500565814825884,1
"ENSG00000115109",1.38136226997377,4.31379387967266,1.71477887249702,0.050405733245082,1
"ENSG00000102996",1.44907662485617,3.38546594031136,1.70652213467227,0.0511805871693424,1
"ENSG00000180769",-1.46048556856658,1.71795885509714,-1.68983645972511,0.0527774573764898,1
"ENSG00000143344",-1.22721417962502,3.13535276828749,-1.68825316156425,0.0529311553315983,1
"ENSG00000104205",1.30264266484837,3.59662217685973,1.66736258986124,0.0549949989749977,1
"ENSG00000153391",-1.20996352103849,3.74722505830317,-1.66571678727473,0.0551604491800915,1
"ENSG00000170684",1.32519679701587,1.79468157495051,1.63749884208811,0.0580632523279899,1
"ENSG00000151014",1.13107178564814,4.11049959949219,1.63570225985061,0.0582523452043996,1
"ENSG00000147642",1.2840474563413,1.75622005987603,1.63076540332914,0.058774625772049,1
"ENSG00000185436",1.52274045968844,2.33463529277267,1.6291799979273,0.0589432290303076,1
"ENSG00000166033",-1.12373698278721,6.06319930210056,-1.62709259044981,0.0591657287203604,1
"ENSG00000179111",1.71357695143149,1.66546682369578,1.62220907366206,0.059690984103789,1
"ENSG00000260260",-1.41301323678978,2.12828266148165,-1.6211612849757,0.0598019451725525,1
"ENSG00000120327",-1.42739373365796,0.738638769571265,-1.60609554456284,0.0614437945454394,1
"ENSG00000180914",-1.59231301968715,-0.0858609759295922,-1.60344070657419,0.0617372660165654,1
"ENSG00000182389",1.29111875727128,3.7379370761393,1.58619626305719,0.0636700181043901,1
"ENSG00000110328",-1.14738951729289,4.89985259672279,-1.5834335224825,0.0639843502837913,1
"ENSG00000139517",1.17153310163841,4.6979848188737,1.58028071287374,0.0643446404397041,1
"ENSG00000274049",-3.13060500139697,1.0966148408518,-1.59516087111009,0.0653728622930167,1
"ENSG00000120885",-1.15369036504728,5.33354237862621,-1.56269227600455,0.0663856716868522,1
"ENSG00000187164",1.33844043050955,4.70212292254346,1.5563626665853,0.0671332029292694,1
"ENSG00000247240",-1.9217705181594,0.888265857369289,-1.55330148808523,0.0675312184033285,1
"ENSG00000205356",-1.258587345235,4.03319227909946,-1.54771504914707,0.0681657456727948,1
"ENSG00000113356",1.17447013100259,5.35453717282218,1.54000682642458,0.069097156139929,1
"ENSG00000131015",1.13282045617201,2.87939722425805,1.53748730390288,0.0694038669822167,1
"ENSG00000125637",1.22244723820258,2.39357603393003,1.52955970984299,0.0703762543517901,1
"ENSG00000183914",-1.17684114859765,1.95830173037246,-1.51795588855178,0.0718197625361499,1
"ENSG00000105426",-1.19146426628946,5.74157919359123,-1.50819634672674,0.0730525924569213,1
"ENSG00000131746",1.57875763118258,1.48760097159607,1.49866711825973,0.074273601469678,1
"ENSG00000008517",1.12542492412356,6.75313570141888,1.4947816392944,0.0747753921896846,1
"ENSG00000216775",-1.71351307535853,2.24502892022407,-1.46557295473657,0.0786487161080286,1
"ENSG00000154864",-1.62999306844553,0.619390212221979,-1.45677457524532,0.0798395313322558,1
"ENSG00000106804",-1.68926394031409,1.49736550917386,-1.4553643518484,0.0800360269917131,1
"ENSG00000128487",1.55302346593013,5.12515884541145,1.45466493594538,0.0801267367731393,1
"ENSG00000229227",-1.91657671730333,-0.0372463969771267,-1.431689582872,0.0834100158911846,1
"ENSG00000170801",-1.39119140567159,2.73121409939083,-1.42968880240395,0.0836113814381044,1
"ENSG00000166578",-1.26946658055591,1.42842599162795,-1.42895018323369,0.0837162702060647,1
"ENSG00000174684",-1.12652582473986,4.22154089545381,-1.41410418347397,0.0858471926055505,1
"ENSG00000166908",1.19109903415959,5.40507831694509,1.41092291309556,0.0863094280460938,1
"ENSG00000154529",-1.5606248173395,2.9916807628524,-1.40594812715978,0.0870372964728727,1
"ENSG00000166415",-1.50441050268709,3.27163154373924,-1.4020554666829,0.0876087021361794,1
"ENSG00000136052",1.17150085128223,4.66135086198712,1.39088085559838,0.0892675041176056,1
