	Epithelial Score	Mesenchymal Score
TCGA-AN-A0XO-01A-11R-A109-07	0.26954437898868766	0.15143735207596531
TCGA-AN-A0XP-01A-11R-A109-07	0.28386336278480384	0.1328883402983505
TCGA-AN-A0XR-01A-11R-A109-07	0.2624105172114949	0.07379614979831028
TCGA-AN-A0XS-01A-22R-A109-07	0.20647647089743215	0.21560799764988559
TCGA-AN-A0XT-01A-11R-A109-07	0.2622636870275532	0.14521606864823589
TCGA-AN-A0XU-01A-11R-A109-07	0.168154661706297	0.15469839518745165
TCGA-AN-A0XV-01A-11R-A109-07	0.26415770951863593	0.22554226927555054
TCGA-AN-A0XW-01A-11R-A109-07	0.22900187186764087	0.2573788370415675
TCGA-AO-A03L-01A-41R-A056-07	0.29123614941752285	0.18627602064574067
TCGA-AO-A03M-01B-11R-A10J-07	0.2151094775408463	0.1728695512370515
TCGA-AO-A03N-01B-11R-A10J-07	0.2716547370762288	0.17157483969841192
TCGA-AO-A03O-01A-11R-A00Z-07	0.20603033303084006	0.11634863192147415
TCGA-AO-A03P-01A-11R-A00Z-07	0.19628437096950058	0.10622765511255472
TCGA-AO-A03R-01A-21R-A034-07	0.23496760830572305	0.15741006570614757
TCGA-AO-A03T-01A-21R-A034-07	0.25723149516133725	0.128044378043915
TCGA-AO-A03U-01B-21R-A10J-07	0.22311302579215542	0.22387488826398627
TCGA-AO-A03V-01A-11R-A115-07	0.25803688912887557	0.13111575239780948
TCGA-AO-A0J2-01A-11R-A034-07	0.2736304284270187	0.1030051384674543
TCGA-AO-A0J3-01A-11R-A034-07	0.19624961826324216	0.023622095373008523
TCGA-AO-A0J4-01A-11R-A034-07	0.18206660443036182	0.190355380721134
TCGA-AO-A0J5-01A-11R-A034-07	0.24271702739251744	0.23934882121978507
TCGA-AO-A0J6-01A-11R-A034-07	0.19981220506355624	0.08959755771838862
TCGA-AO-A0J7-01A-11R-A034-07	0.2496597492852889	0.07523200156476728
TCGA-AO-A0J8-01A-21R-A034-07	0.24381347527496988	0.15134733350546759
TCGA-AO-A0J9-01A-11R-A034-07	0.19285558208828146	0.2570709957572729
TCGA-AO-A0JA-01A-11R-A056-07	0.2641498901597278	0.216755641812033
TCGA-AO-A0JB-01A-11R-A32Y-07	0.248719254172171	0.1560334854264379
TCGA-AO-A0JC-01A-11R-A056-07	0.08584808983922088	0.2324166503978783
TCGA-AO-A0JD-01A-11R-A056-07	0.2492001447450216	0.07352276006568759
TCGA-AO-A0JE-01A-11R-A056-07	0.2367117597510664	0.23001578473781448
TCGA-AO-A0JF-01A-11R-A056-07	0.23131292683382432	0.27226079602347597
TCGA-AO-A0JG-01A-31R-A084-07	0.23891290928370756	0.20228932413094114
TCGA-AO-A0JI-01A-21R-A056-07	0.22333370547689624	0.07887608665935897
TCGA-AO-A0JJ-01A-11R-A056-07	0.24788953331025176	0.2520499599361794
TCGA-AO-A0JL-01A-11R-A056-07	0.16472500400742152	0.15777940115794264
TCGA-AO-A0JM-01A-21R-A056-07	0.2644040193242423	0.18822012541105704
TCGA-AO-A124-01A-11R-A10J-07	0.19332604684925447	0.09564028579229122
TCGA-AO-A125-01A-11R-A10J-07	0.2711417002500891	-0.016293916930270436
TCGA-AO-A126-01A-11R-A10J-07	0.21616161572281933	0.2078752913100962
TCGA-AO-A128-01A-11R-A10J-07	0.12479284129003776	0.17949499211504005
TCGA-AO-A129-01A-21R-A10J-07	0.1763545627479659	0.17945424296790113
TCGA-AO-A12A-01A-21R-A115-07	0.2430767179022919	0.19808475303979367
TCGA-AO-A12B-01A-11R-A10J-07	0.249999891397793	0.04958448835556084
TCGA-AO-A12C-01A-11R-A10J-07	0.24117183519050345	0.21726796972560636
TCGA-AO-A12D-01A-11R-A115-07	0.2773094367932982	0.22111580055589242
TCGA-AO-A12E-01A-11R-A10J-07	0.2687042323148908	0.18055039502593684
TCGA-AO-A12F-01A-11R-A115-07	0.11255076610168901	0.20681396125052465
TCGA-AO-A12G-01A-11R-A10J-07	0.22561391741627534	0.18595039791542178
TCGA-AO-A12H-01A-11R-A115-07	0.23154316351278614	0.08060792541276118
TCGA-AO-A1KO-01A-31R-A13Q-07	0.20459113658291406	0.21174238537357515
TCGA-AO-A1KP-01A-11R-A13Q-07	0.2401488024000219	0.09384658242459654
TCGA-AO-A1KQ-01A-11R-A13Q-07	0.24745078039373947	0.12975398998978682
TCGA-AO-A1KR-01A-12R-A144-07	0.16585620459613237	0.06292316600128245
TCGA-AO-A1KS-01A-11R-A13Q-07	0.1967761217630568	0.16059701945919957
TCGA-AO-A1KT-01A-11R-A13Q-07	0.24789778707798804	0.1891866210918326
TCGA-AQ-A04H-01B-11R-A10J-07	0.23670785007161232	0.11426672094946999
TCGA-AQ-A04J-01A-02R-A034-07	0.15683527086910865	0.2420360422501976
TCGA-AQ-A04L-01B-21R-A10J-07	0.2500537580924934	0.15801537576455593
TCGA-AQ-A0Y5-01A-11R-A14M-07	0.25391217730483207	0.24170301058403532
TCGA-AQ-A1H2-01A-11R-A13Q-07	0.24983351281658084	0.08306583987881944
TCGA-AQ-A1H3-01A-31R-A13Q-07	0.24707241030435112	0.21773769625807993
TCGA-AQ-A54N-01A-11R-A266-07	0.1529147311943333	0.02449079310065072
TCGA-AQ-A54O-01A-11R-A266-07	0.23496630507923844	0.07867715673196285
TCGA-AQ-A7U7-01A-22R-A352-07	0.1803689347296391	0.26418468550734353
TCGA-AR-A0TP-01A-11R-A084-07	0.15632484049593853	0.14275926552255402
TCGA-AR-A0TQ-01A-11R-A084-07	0.2572023897698459	0.15727337083983617
TCGA-AR-A0TR-01A-11R-A084-07	0.2602949462180151	0.0012071008722910337
TCGA-AR-A0TS-01A-11R-A115-07	0.15118143996969569	0.2341933132131332
TCGA-AR-A0TT-01A-31R-A084-07	0.17921340724654744	0.22365817689056589
TCGA-AR-A0TU-01A-31R-A109-07	0.11521369221873867	0.0857063846134184
TCGA-AR-A0TV-01A-21R-A084-07	0.19959500064944113	0.09333869987252918
TCGA-AR-A0TW-01A-11R-A084-07	0.24240946594213075	0.12186421421011673
TCGA-AR-A0TX-01A-11R-A084-07	0.22875121797375209	0.2075870837057867
TCGA-AR-A0TY-01A-12R-A115-07	0.2730365915588283	0.08937677143025435
TCGA-AR-A0TZ-01A-12R-A084-07	0.24564624612127217	0.1365976240283644
TCGA-AR-A0U0-01A-11R-A109-07	0.19380563419562036	0.12310669275106012
TCGA-AR-A0U1-01A-11R-A115-07	0.31914995749309616	0.14765064496638758
TCGA-AR-A0U2-01A-11R-A109-07	0.2546432873627431	0.10969837110841008
TCGA-AR-A0U3-01A-11R-A109-07	0.27868173428167686	0.0826668686836507
TCGA-AR-A0U4-01A-11R-A109-07	0.1293093898771448	0.20794567620060878
TCGA-AR-A1AH-01A-11R-A12D-07	0.11905386626029169	0.11211183195940799
TCGA-AR-A1AI-01A-11R-A12P-07	0.16193392728604383	0.1387610332946464
TCGA-AR-A1AJ-01A-21R-A12P-07	0.12995752784886394	0.2570154287384472
TCGA-AR-A1AK-01A-21R-A12P-07	0.22377810570817536	0.22143030988244605
TCGA-AR-A1AL-01A-21R-A12P-07	0.21708690652694917	0.25507910335576633
TCGA-AR-A1AM-01A-41R-A22K-07	0.2726690816901457	0.1872999355793028
TCGA-AR-A1AN-01A-11R-A12P-07	0.23369522484783745	0.22625945426519467
TCGA-AR-A1AO-01A-11R-A12P-07	0.17088144592109655	0.28951361447528257
TCGA-AR-A1AP-01A-11R-A12P-07	0.2582354139633767	0.17926383331672502
TCGA-AR-A1AQ-01A-11R-A12P-07	0.14002321480778068	0.18537435315359507
TCGA-AR-A1AR-01A-31R-A137-07	0.11562420856141609	0.23454968302720225
TCGA-AR-A1AS-01A-11R-A12P-07	0.2629144314522418	0.10568939592352944
TCGA-AR-A1AT-01A-11R-A12P-07	0.26118504990705815	0.16971186278058104
TCGA-AR-A1AU-01A-11R-A12P-07	0.2368377383112531	0.20614752747140797
TCGA-AR-A1AV-01A-21R-A12P-07	0.28261443740364267	0.13860285251438909
TCGA-AR-A1AW-01A-21R-A12P-07	0.12911129945147204	0.23729098928927195
TCGA-AR-A1AX-01A-11R-A12P-07	0.22903879661804039	0.23003764109855251
TCGA-AR-A1AY-01A-21R-A12P-07	0.15221707061619594	0.18029071182462453
TCGA-AR-A24H-01A-11R-A169-07	0.22778422392211228	0.09826527176161903
TCGA-AR-A24K-01A-11R-A169-07	0.2255148722034388	0.10422576064765954
TCGA-AR-A24L-01A-11R-A169-07	0.22078416006401447	0.20874584127169937
TCGA-AR-A24M-01A-11R-A169-07	0.26471114636580095	0.20202704780208358
TCGA-AR-A24N-01A-11R-A169-07	0.2447478886644926	0.1676795916787278
TCGA-AR-A24O-01A-11R-A169-07	0.22022768235505197	0.28524347430192076
TCGA-AR-A24P-01A-11R-A169-07	0.2515107653023768	0.20948562351566602
TCGA-AR-A24Q-01A-12R-A169-07	0.12527633831585783	0.2624313608399955
TCGA-AR-A24R-01A-11R-A169-07	0.24305325982556747	0.1411404130407644
TCGA-AR-A24S-01A-11R-A169-07	0.19792078902544286	0.2492230804651182
TCGA-AR-A24T-01A-11R-A169-07	0.21645484168187457	0.25510910954593224
TCGA-AR-A24U-01A-11R-A169-07	0.2534656050294116	0.24172042158326734
TCGA-AR-A24V-01A-21R-A169-07	0.18774997513009462	0.25452713763543067
TCGA-AR-A24W-01A-11R-A169-07	0.23887207485385398	0.2360629581732232
TCGA-AR-A24X-01A-11R-A169-07	0.2405015423685446	0.18368585667487702
TCGA-AR-A24Z-01A-11R-A169-07	0.23841811762835374	0.09446300588677004
TCGA-AR-A250-01A-31R-A169-07	0.2617858373165003	0.22616869480111268
TCGA-AR-A251-01A-12R-A169-07	0.15810939196230722	0.19069359864238666
TCGA-AR-A252-01A-11R-A169-07	0.20852644615784943	0.26331858090724636
TCGA-AR-A254-01A-21R-A169-07	0.24398984525923129	0.22869514192372276
TCGA-AR-A255-01A-11R-A169-07	0.23596805183713676	0.22559931808154499
TCGA-AR-A256-01A-11R-A169-07	0.18510920386328467	0.14027690156821238
TCGA-AR-A2LE-01A-11R-A180-07	0.2738398134822255	0.1346898230486807
TCGA-AR-A2LH-01A-31R-A18M-07	0.2951692869483171	0.22513403691057743
TCGA-AR-A2LJ-01A-12R-A19W-07	0.2086341795472505	0.21349571004092316
TCGA-AR-A2LK-01A-11R-A180-07	0.20436524399223444	0.1566465748674819
TCGA-AR-A2LL-01A-11R-A180-07	0.23407402934605404	0.128875660645548
TCGA-AR-A2LM-01A-11R-A180-07	0.22491451920282501	0.2426761743070701
TCGA-AR-A2LN-01A-21R-A18M-07	0.22888110621339286	0.28273999488042534
TCGA-AR-A2LO-01A-31R-A18M-07	0.21660992563355275	0.22042899220320633
TCGA-AR-A2LQ-01A-22R-A18M-07	0.22270989439955802	0.30854865244422647
TCGA-AR-A2LR-01A-12R-A18M-07	0.05973186549486342	0.24236277632089287
TCGA-AR-A5QM-01A-11R-A27Q-07	0.2584048334063864	0.20293464244290393
TCGA-AR-A5QN-01A-12R-A28M-07	0.27870997085551175	0.1959761698987531
TCGA-AR-A5QP-01A-11R-A28M-07	0.24738735670481793	0.20773600331623965
TCGA-AR-A5QQ-01A-11R-A28M-07	0.14028733537534444	0.20721960048795252
TCGA-B6-A0I1-01A-11R-A21T-07	0.2169266096693323	0.02406107482173181
TCGA-B6-A0I2-01A-11R-A034-07	0.16658644583638693	0.10334002236757733
TCGA-B6-A0I5-01A-11R-A034-07	0.2810596882074077	0.14436700460057872
TCGA-B6-A0I6-01A-11R-A034-07	0.15068968917613934	0.1912111128110503
TCGA-B6-A0I8-01A-11R-A034-07	0.3141816237246299	0.12903532321297395
TCGA-B6-A0I9-01A-11R-A034-07	0.24996296664739337	0.09502423277690997
TCGA-B6-A0IA-01A-11R-A034-07	0.26768424038620686	0.029616665363928707
TCGA-B6-A0IB-01A-11R-A034-07	0.26246785917682136	0.055383832887006657
TCGA-B6-A0IC-01A-11R-A034-07	0.2388312404240004	-0.0389752626745592
TCGA-B6-A0IE-01A-11R-A034-07	0.2612315316516788	0.12397205645757292
TCGA-B6-A0IG-01A-11R-A034-07	0.3048344489676057	0.11393850509160586
TCGA-B6-A0IH-01A-11R-A115-07	0.21994705425201533	0.25489128683213536
TCGA-B6-A0IJ-01A-11R-A034-07	0.16037961249863697	0.14266035622904427
TCGA-B6-A0IK-01A-12R-A056-07	0.31174589342474457	0.13402005524843463
TCGA-B6-A0IM-01A-11R-A034-07	0.21826719531325	0.1548410172024377
TCGA-B6-A0IN-01A-11R-A034-07	0.2426231950856198	0.21276407762638438
TCGA-B6-A0IO-01A-11R-A034-07	0.26813341911459665	0.07482376919979417
TCGA-B6-A0IP-01A-11R-A034-07	0.23975262154867616	0.13243380208435584
TCGA-B6-A0IQ-01A-11R-A034-07	0.11497172650141463	0.10997176084103277
TCGA-B6-A0RE-01A-11R-A056-07	0.19234341407979827	0.13816424351245793
TCGA-B6-A0RG-01A-11R-A056-07	0.27418039000355776	0.11352656825871121
TCGA-B6-A0RH-01A-21R-A115-07	0.23343197309793018	0.16526464904056137
TCGA-B6-A0RI-01A-11R-A056-07	0.25425926995858783	0.16443114375817525
TCGA-B6-A0RL-01A-11R-A084-07	0.24789170535439298	-0.07204615915209173
TCGA-B6-A0RM-01A-11R-A084-07	0.22224029845624127	0.08760418352971333
TCGA-B6-A0RN-01A-12R-A084-07	0.22969127867804184	0.18679946196307906
TCGA-B6-A0RO-01A-22R-A084-07	0.2956579968800759	0.08348926056227157
TCGA-B6-A0RP-01A-21R-A084-07	0.24616493026217878	0.189748588875557
TCGA-B6-A0RQ-01A-11R-A115-07	0.23820699493783393	0.14195576643033392
TCGA-B6-A0RS-01A-11R-A084-07	0.25683270785702217	0.16875277603564875
TCGA-B6-A0RT-01A-21R-A084-07	0.10308630096104265	0.23195803726916997
TCGA-B6-A0RU-01A-11R-A084-07	0.14147804997352276	0.20654501687940807
TCGA-B6-A0RV-01A-11R-A084-07	0.265019142225016	0.15575787301306243
TCGA-B6-A0WS-01A-11R-A115-07	0.24735086636324655	0.19409763421565118
TCGA-B6-A0WT-01A-11R-A109-07	0.2466449520173729	0.16997710268377586
TCGA-B6-A0WV-01A-11R-A109-07	0.24776529238537803	0.06689065114544002
TCGA-B6-A0WW-01A-11R-A109-07	0.26548482848887844	0.14435885477115096
TCGA-B6-A0WX-01A-11R-A109-07	0.19303151766371462	0.23719689580406034
TCGA-B6-A0WY-01A-11R-A109-07	0.2520177204049211	0.18629824745327095
TCGA-B6-A0WZ-01A-11R-A109-07	0.2774853723687314	0.09933030628911221
TCGA-B6-A0X0-01A-21R-A115-07	0.27882856446561854	0.05798696249559632
TCGA-B6-A0X1-01A-11R-A109-07	0.16189005199439266	0.0882117162688747
TCGA-B6-A0X4-01A-11R-A109-07	0.25215760004761123	-0.0022065663175699912
TCGA-B6-A0X5-01A-21R-A109-07	0.2792008528314116	0.057260145889355796
TCGA-B6-A0X7-01A-11R-A10J-07	0.22458654053751137	0.19040835461241445
TCGA-B6-A1KC-01B-11R-A157-07	0.17508304810773678	0.09508461560403392
TCGA-B6-A1KF-01A-11R-A13Q-07	0.18754754061613943	0.1171502787797335
TCGA-B6-A1KI-01A-11R-A14M-07	0.28024256520150703	0.16929955550089404
TCGA-B6-A1KN-01A-11R-A13Q-07	0.2941002068220432	0.15268983268029734
TCGA-B6-A2IU-01A-32R-A18M-07	0.2682463654099364	0.09638932920606214
TCGA-B6-A3ZX-01A-11R-A239-07	0.11796871300737322	0.19224873427592282
TCGA-B6-A400-01A-11R-A239-07	0.13745108013583096	0.1858511181751199
TCGA-B6-A401-01A-11R-A239-07	0.2557623245042635	0.1674795504109552
TCGA-B6-A402-01A-11R-A239-07	0.20601121904239783	0.09630375599707053
TCGA-B6-A408-01A-12R-A24H-07	0.21373544241715492	0.1656891810643899
TCGA-B6-A409-01A-11R-A24H-07	0.21669420094622927	0.12355715605034079
TCGA-B6-A40B-01A-11R-A239-07	0.2836843863475731	0.15536519941336047
TCGA-B6-A40C-01A-11R-A239-07	0.2263389457505911	0.18085305005514096
TCGA-BH-A0AU-01A-11R-A12P-07	0.2169066268632338	0.19142115614221156
TCGA-BH-A0AV-01A-31R-A115-07	0.14277258828164807	0.2529890425543344
TCGA-BH-A0AW-01A-11R-A056-07	0.24796598926402025	0.22179445907915074
TCGA-BH-A0AY-01A-21R-A00Z-07	0.23098494816851067	0.25042110539100104
TCGA-BH-A0AZ-01A-21R-A12P-07	0.2194522625966614	0.27182255746833694
TCGA-BH-A0B0-01A-21R-A115-07	0.26170329963913663	0.24179932674999993
TCGA-BH-A0B1-01A-12R-A056-07	0.2623036526397504	0.19922572915968217
TCGA-BH-A0B3-01A-11R-A056-07	0.18417696251790305	0.19053430652175285
TCGA-BH-A0B4-01A-11R-A00Z-07	0.24062708651990306	0.21233139577312798
TCGA-BH-A0B5-01A-11R-A12P-07	0.2422148507870836	0.19059765292321418
TCGA-BH-A0B6-01A-11R-A19W-07	0.24102152973593594	0.22133214148252056
TCGA-BH-A0B7-01A-12R-A115-07	0.24392729038796623	0.24387419923295284
TCGA-BH-A0B8-01A-21R-A056-07	0.2413403858158567	0.131632896119681
TCGA-BH-A0B9-01A-11R-A056-07	0.14581779416754026	0.11820568169063028
TCGA-BH-A0BA-01A-11R-A056-07	0.28088939994674145	0.19769837703555881
TCGA-BH-A0BC-01A-22R-A084-07	0.22798578961841087	0.2027097812400559
TCGA-BH-A0BD-01A-11R-A034-07	0.21638446745170137	0.18859205399039725
TCGA-BH-A0BF-01A-21R-A12P-07	0.19595248262473286	0.2644214010075412
TCGA-BH-A0BG-01A-11R-A115-07	0.17169900333582544	0.18566033807715143
TCGA-BH-A0BJ-01A-11R-A056-07	0.23210355090120294	0.20159955220391756
TCGA-BH-A0BL-01A-11R-A115-07	0.1273641071443311	0.27969418135519064
TCGA-BH-A0BM-01A-11R-A056-07	0.27579074352980626	0.2110889172321846
TCGA-BH-A0BO-01A-23R-A12D-07	0.22382762831459357	0.274031531690056
TCGA-BH-A0BP-01A-11R-A115-07	0.2364567617688953	0.23180504274400304
TCGA-BH-A0BQ-01A-21R-A115-07	0.24417446901122908	0.23046180267558902
TCGA-BH-A0BR-01A-21R-A115-07	0.26276065072704835	0.23862237506033657
TCGA-BH-A0BS-01A-11R-A12P-07	0.27199053510045046	0.08774680554469938
TCGA-BH-A0BT-01A-11R-A12P-07	0.23875304683491894	0.14070476761317052
TCGA-BH-A0BV-01A-11R-A00Z-07	0.251018145691164	0.17803432041350753
TCGA-BH-A0BW-01A-11R-A115-07	0.19142420499926371	0.17771054991714963
TCGA-BH-A0BZ-01A-31R-A12P-07	0.24643730459747903	0.21775695949127283
TCGA-BH-A0C0-01A-21R-A056-07	0.23864270699254853	0.13947673649712178
TCGA-BH-A0C1-01B-11R-A12D-07	0.25524190272804403	0.20312282941332716
TCGA-BH-A0C3-01A-21R-A12P-07	0.1986549399451516	0.270527105036113
TCGA-BH-A0C7-01B-11R-A115-07	0.2676785930714398	0.15216935493729633
TCGA-BH-A0DD-01A-31R-A12P-07	0.22113776885019365	0.11550734725645251
TCGA-BH-A0DE-01A-11R-A115-07	0.23701237066020142	0.2291689433709102
TCGA-BH-A0DG-01A-21R-A12P-07	0.2719748963826343	0.2399422769808438
TCGA-BH-A0DH-01A-11R-A084-07	0.2724749009439269	0.11481942756338992
TCGA-BH-A0DI-01A-21R-A12P-07	0.20284090341397554	0.28590805584707657
TCGA-BH-A0DK-01A-21R-A056-07	0.2578127341735089	0.24925160486811548
TCGA-BH-A0DL-01A-11R-A115-07	0.21752565944346147	0.1237442316803874
TCGA-BH-A0DO-01B-11R-A12D-07	0.2745240073866877	0.16113972400973098
TCGA-BH-A0DP-01A-21R-A056-07	0.23060788130560705	0.21870011702414172
TCGA-BH-A0DQ-01A-11R-A084-07	0.2334345795508994	0.24364229954105354
TCGA-BH-A0DS-01A-11R-A056-07	0.26196785461552863	0.19910570439901865
TCGA-BH-A0DT-01A-21R-A12D-07	0.24839518518631143	0.20043301525536938
TCGA-BH-A0DV-01A-21R-A12P-07	0.22175158852448262	0.3054283791137653
TCGA-BH-A0DX-01A-11R-A115-07	0.24143682457572369	0.2419582484238415
TCGA-BH-A0DZ-01A-11R-A00Z-07	0.268814137748433	0.231379399379798
TCGA-BH-A0E0-01A-11R-A056-07	0.1959655148895798	0.05650221175257264
TCGA-BH-A0E1-01A-11R-A056-07	0.2744401664828393	0.13620383908828604
TCGA-BH-A0E2-01A-11R-A056-07	0.24593686562735795	0.1890028794829156
TCGA-BH-A0E6-01A-11R-A034-07	0.16950523875326406	0.15461911957392693
TCGA-BH-A0E7-01A-11R-A034-07	0.2571428757603784	0.10867260394088707
TCGA-BH-A0E9-01B-11R-A115-07	0.2560047246304158	0.20658206155862524
TCGA-BH-A0EA-01A-11R-A115-07	0.22769864538295093	0.2255267105102794
TCGA-BH-A0EB-01A-11R-A034-07	0.2521875742567591	0.21240770781231533
TCGA-BH-A0EE-01A-11R-A034-07	0.32828818160374174	0.015715649487690664
TCGA-BH-A0EI-01A-11R-A115-07	0.2092054271563728	0.2077986088241166
TCGA-BH-A0GY-01A-11R-A056-07	0.25800952137269717	0.17467214532775832
TCGA-BH-A0GZ-01A-11R-A056-07	0.2644900322722319	0.17700188520372528
TCGA-BH-A0H0-01A-11R-A056-07	0.24884175746173187	0.06571707570784047
TCGA-BH-A0H3-01A-11R-A12P-07	0.2119400307300805	0.2532509484363997
TCGA-BH-A0H5-01A-21R-A115-07	0.20083176258341195	0.236308564396433
TCGA-BH-A0H6-01A-21R-A056-07	0.24910848448226497	0.18062818885229281
TCGA-BH-A0H7-01A-13R-A056-07	0.243069332952212	0.19565054716843444
TCGA-BH-A0H9-01A-11R-A056-07	0.26779110495795144	0.1270508397473109
TCGA-BH-A0HA-01A-11R-A12P-07	0.2223958168167477	0.22777384075159213
TCGA-BH-A0HB-01A-11R-A056-07	0.2640955890561991	0.1469019719994088
TCGA-BH-A0HF-01A-11R-A056-07	0.2687902452628803	0.2203752774183415
TCGA-BH-A0HI-01A-11R-A084-07	0.2712233691097964	0.16282081155260553
TCGA-BH-A0HK-01A-11R-A056-07	0.2963122165753901	0.20502211011679072
TCGA-BH-A0HL-01A-11R-A10U-07	0.20115409393395856	0.02954257600549448
TCGA-BH-A0HN-01A-11R-A10U-07	0.25829058388456194	0.014186074682814187
TCGA-BH-A0HO-01A-11R-A034-07	0.2504303905465688	0.13648204462920688
TCGA-BH-A0HP-01A-12R-A084-07	0.25229443882850366	0.20563260643028947
TCGA-BH-A0HQ-01A-11R-A034-07	0.27604052860603856	0.1780861829644116
TCGA-BH-A0HU-01A-11R-A034-07	0.2682428901393106	0.09053145408145313
TCGA-BH-A0HW-01A-11R-A034-07	0.22660306631815497	0.014275722806519675
TCGA-BH-A0HX-01A-21R-A056-07	0.2614278844420388	0.18438451932491262
TCGA-BH-A0HY-01A-11R-A056-07	0.26306908099509163	0.1525953687482936
TCGA-BH-A0RX-01A-21R-A084-07	0.1517296639109219	0.2458320105295796
TCGA-BH-A0W3-01A-11R-A109-07	0.2621059966229058	0.047168434377017676
TCGA-BH-A0W4-01A-11R-A109-07	0.24104194695086278	0.18580147830496885
TCGA-BH-A0W5-01A-11R-A109-07	0.23374865713370974	0.2383715825820364
TCGA-BH-A0W7-01A-11R-A115-07	0.24139208046641603	0.22299655891974757
TCGA-BH-A0WA-01A-11R-A109-07	0.17083018567936548	0.19087622891092726
TCGA-BH-A18F-01A-11R-A12D-07	0.23515744496365953	0.23115009281544385
TCGA-BH-A18G-01A-11R-A12D-07	0.21877849450407671	0.14024541359087783
TCGA-BH-A18H-01A-11R-A12D-07	0.2648736152675589	0.1732370344548857
TCGA-BH-A18I-01A-11R-A12D-07	0.20952080796566774	0.24813285555575726
TCGA-BH-A18J-01A-11R-A12D-07	0.25063456269583695	0.17269173677680916
TCGA-BH-A18K-01A-11R-A12D-07	0.2705704526409668	0.1899749318655738
TCGA-BH-A18L-01A-32R-A12D-07	0.24871491008388869	0.04784375887914649
TCGA-BH-A18M-01A-11R-A12D-07	0.22265602770485737	0.23478380539985477
TCGA-BH-A18N-01A-11R-A12D-07	0.2055342381490014	0.0960118439248393
TCGA-BH-A18P-01A-11R-A12D-07	0.2773602626262013	0.15147069228726084
TCGA-BH-A18Q-01A-12R-A12D-07	0.18916745113660904	0.1667671812296092
TCGA-BH-A18R-01A-11R-A12D-07	0.2516302277301401	0.1297869597542901
TCGA-BH-A18S-01A-11R-A12D-07	0.2744054137765809	0.060268914735373214
TCGA-BH-A18T-01A-11R-A12D-07	0.15845518138957826	0.11646569310780042
TCGA-BH-A18U-01A-21R-A12D-07	0.2197546111411095	0.1585973476750574
TCGA-BH-A18V-01A-11R-A12D-07	0.17879985004207244	0.194371394395066
TCGA-BH-A1EN-01A-11R-A13Q-07	0.31441099158593533	0.12723272912226713
TCGA-BH-A1EO-01A-11R-A137-07	0.18908665109455813	0.27283017274304366
TCGA-BH-A1ES-01A-11R-A137-07	0.23553060214710908	0.1602095321145881
TCGA-BH-A1ET-01A-11R-A137-07	0.26282668086893923	0.1840103680648193
TCGA-BH-A1EU-01A-11R-A137-07	0.18858838416857848	0.27980976075434827
TCGA-BH-A1EV-01A-11R-A137-07	0.2618614244526123	0.16388399384613783
TCGA-BH-A1EW-01A-11R-A137-07	0.234650055452287	0.2047620564686864
TCGA-BH-A1EX-01A-11R-A13Q-07	0.2761456555424703	0.21213320673931624
TCGA-BH-A1EY-01A-11R-A13Q-07	0.25725886291751576	0.21823705853392716
TCGA-BH-A1F0-01A-11R-A137-07	0.15562066378537776	0.28124968743551915
TCGA-BH-A1F2-01A-31R-A13Q-07	0.2612840951198947	0.24757125821882509
TCGA-BH-A1F5-01A-12R-A13Q-07	0.2575373189764111	0.1402035531033624
TCGA-BH-A1F6-01A-11R-A13Q-07	0.19229345706455192	0.17567976060246504
TCGA-BH-A1F8-01A-11R-A13Q-07	0.2538652611513832	0.1427448180976595
TCGA-BH-A1FB-01A-11R-A13Q-07	0.2037023361203556	0.27893587677161547
TCGA-BH-A1FC-01A-11R-A13Q-07	0.12372376116376382	0.14280853494591284
TCGA-BH-A1FD-01A-11R-A13Q-07	0.2367035059833299	0.16524946072208235
TCGA-BH-A1FE-01A-11R-A13Q-07	0.21012898032518978	0.2626062117259005
TCGA-BH-A1FG-01A-11R-A13Q-07	0.24801464305278198	0.09109638543951482
TCGA-BH-A1FH-01A-12R-A13Q-07	0.21540487554404275	0.3064911909605056
TCGA-BH-A1FJ-01A-11R-A13Q-07	0.2810536064838124	0.07923764272851841
TCGA-BH-A1FL-01A-11R-A13Q-07	0.24058581768122123	0.13162289405629235
TCGA-BH-A1FM-01A-11R-A13Q-07	0.21752609385228971	0.20518807027968355
TCGA-BH-A1FN-01A-11R-A13Q-07	0.20708551207461068	0.1836758546114884
TCGA-BH-A1FR-01A-11R-A13Q-07	0.2256660464756629	0.11178361610154386
TCGA-BH-A1FU-01A-11R-A14D-07	0.22351137868764226	0.2589276750796369
TCGA-BH-A201-01A-11R-A14M-07	0.24380478709840536	0.21943026765151186
TCGA-BH-A202-01A-11R-A14M-07	0.22944062478415317	0.17007304840294835
TCGA-BH-A203-01A-12R-A169-07	0.22343188187207608	0.16037438093710443
TCGA-BH-A204-01A-11R-A157-07	0.21319199697303926	0.12606285815258933
TCGA-BH-A208-01A-11R-A157-07	0.21621113832923755	0.31492218950353834
TCGA-BH-A209-01A-11R-A157-07	0.19474612930873836	0.1739816325071506
TCGA-BH-A28O-01A-11R-A22K-07	0.2328581190358383	0.25268823975909105
TCGA-BH-A28Q-01A-11R-A16F-07	0.23208617454807356	0.18099826519767226
